ID,명칭,우편번호,관리자,문의 및 안내,주소,위도,경도,개요,주차 시설,어린이놀이방,영업시간,쉬는날,대표메뉴,취급메뉴,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,카페/음식점
2853278,하르방짬뽕,63052.0,,064-723-9959,제주특별자치도 제주시 하귀동남4길 4 ,33.48250827,126.4124693,하르방짬뽕은 제주시 애월읍 하귀1리에 있다. 재료를 아낌없이 사용하여 가성비 좋은  도민 맛집으로 알려진 짬뽕전문점이다. 갈비짬뽕  소불고기 짜장  뼈다귀들깨짬뽕  소양곱창짬뽕 등 독특한 메뉴가 있으며 차림새 또한 일반 짬뽕  짜장과는 달라 비주얼 맛집이기도 하다. 주변 여행지로 알작지  월대천 등이 있으며 공항 가는 길이라 들렀다 가는 여행자가 많다.,불가능,0.0,11:00 ~ 20:00 (브레이크타임 14:30~16:30 / 점심 라스트오더 14:30 / 저녁 라스트오더 19:30),매주 화요일 / 설·추석 연휴,뼈다귀들깨짬뽕,갈비짬뽕 / 닭고기짬뽕 / 짬뽕 / 소불고기짜장 / 볶음밥 등,,,,,,음식점
2853435,갈치공장,63360.0,,0507-1493-5591,제주특별자치도 제주시 해맞이해안로 1296 ,33.53193482,126.8509745,갈치공장은 제주 평대리 해맞이해안로 바닷가에 있다. 카페 같은 분위기의 높은 천장과 깔끔한 인테리어  통유리창을 통해 바다를 바라보며 갈치조림  갈치통구이와 전복음식을 맛볼 수 있다. 가격도 관광지 고물가에 비하면 좋은 편으로 오후 4시 30분까지 영업을 하지만  재료가 소진되면 영업을 종료해 원하는 메뉴를 먹지 못할 수 있다. 근처 여행지로 세화5일장  평대해변  세화해변  월정해변 등이 있다.,가능,0.0,09:00~16:20 (라스트오더 15:20),매주 목요일,갈치조림,전복구이 / 제주은갈치통구이 / 전복뚝배기 / 전복돌솥밥 등,,,,,,음식점
2854364,하하호호,63365.0,,010-2899-1365,제주특별자치도 제주시 우도해안길 532 ,33.52092096,126.9485746,"하하호호는 하우목동항에서 북쪽으로 해안도로를 따라가면 있다. 2011년부터 흑돼지 버거를 판매하여 흑돼지 버거 맛집으로 소문이 났고  올리브TV  생생정보통 등 여러 미디어에 소개되었다. 돌집을 개조한 작은 수제 햄버거집으로 제주 본섬의 하도리가 보이고  해 질 녘에는 노을이 아름답다. 내부 인테리어는 돌과 나무가 조화를 이루며 빈티지 하고  야외 테이블 공간도 있다. 근처 여행지로 제주 우도 홍조단괴 해빈  하고수동해수욕장 등이 있다.
※ 반려동물 동반 가능",가능,0.0,10:30~17:00 (16:00 라스트오더),연중무휴,구좌마늘 흑돼지버거,우도땅콩 흑돼지버거 / 매콤 흑돼지버거 / 제주딱새우 버거 등,,,,,,음식점
2857388,온차,63277.0,,064-756-6860,제주특별자치도 제주시 서부두남길 12 ,33.51518426,126.5276835,온차는 제주 원도심 산지천 옆 북수구광장 근처에 있다. '온차'는 제주 사투리로 ‘통째’라는 뜻을 가지고 있으며  제주 식재료를 오롯이 소개하고자 하는 의미를 담았다고 한다. 계란을 부드럽게 풀어 모양을 낸 회오리 오므라이스와 제주 흑돼지로 만든 등심 돈가스  한정 메뉴인 치즈돈가스가 있으며 계절 메뉴로 소바 세트가 있다. 주변 여행지로 제주 원도심  산지천  제주민속자연사박물관 등이 있다.,가능 (5대)<br>요금 (무료),0.0,주중 11:00~15:20 (라스트오더 14:50)<br>주말 11:00~20:00 (브레이크타임 15:00~17:00 / 라스트오더 19:30),매주 금요일,회오리 오므라이스,흑돼지등심돈가스 / 치즈돈가스 등,,,,,,음식점
2858577,명랑스낵,63032.0,,070-4245-4548,제주특별자치도 제주시 한림로 585 ,33.40922507,126.2587593,명랑스낵은 한림항 근처에 있다. 생방송오늘저녁에 소개된 분식집으로 바다를 보며 떡볶이  튀김을 먹는 오션뷰 분식집이다. 이곳은 쫄깃한 밀가루 떡볶이를 기본으로 하며 대표 메뉴인 짜장떡볶이에는 당면 사리를 추가할 수 있다. 한치튀김이나 흑돼지튀김은 제주에서만 맛볼 수 있는 재료로 찾는 손님이 많고  반려동물 동반 가능  포장 손님도 많다. 근처 여행지로 비양도 가는 한림항  협재해수욕장  금능해수욕장 등이 있다.,가능 (맞은편 공터),0.0,11:30~18:00,연중무휴,떡볶이,짜장떡볶이/왕새우튀김/한치튀김/어묵튀김,,,,,,음식점
2858612,문쏘 제주협재점,63012.0,,064-796-4055,제주특별자치도 제주시 한림상로 15-5 ,33.40572821,126.2569179,문쏘는 옹포리포구 인근에 위치한 퓨전 일식당이다. 일본군관사를 개조하여 방마다 각기 다른 테마로 꾸며져 있다. 문쏘는 아시아의 미슐랭이라고 불리는 ‘미식림’ 100선에 들었으며  제주 로컬 식재료를 이용해 차려내는 파인다이닝을 맛볼 수 있다. 제주산 황게가 통째로 올라간 황게카레가 시그니처 메뉴이며  제주 흑돼지와 고등어로 요리한 로컬 푸드들도 맛볼 수 있다. 또 이곳은 반려동물 동반실이 따로 마련되어 있는 반려동물 동반이 가능한 식당이다.,가능(옹포리 무료주차장),0.0,10:30~20:00<br>브레이크타임 16:00~17:00<br>라스트오더 19:10,매주 수요일,황게카레,황게카레 / 흑돼지갈비밥 / 에그인헤븐 / 에그인헬 / 고등어밥 외,,가능,,가능(네이버 예약),"화장실:있음(남/녀 구분)
",음식점
2861425,바다보는날,63049.0,,064-748-7411,제주특별자치도 제주시 애월해안로 722 ,33.48396034,126.3780112,조각가 해물라면 바다보는날 애월해안도로점은 구엄포구 근처에 있다. 유명 셰프가 인정한 맛집으로 알려져 있으며 해물듬뿍라면  통문어와 전복이 들어있는 문어전복라면  한치 한 마리가 들어 있는 통한치해물라면 등 푸짐한 해물이 가득하여 여행자들의 인증샷 맛집이기도 하다. 이 밖에 수제 돈가스와 추억의 도시락  한치튀김도 맛볼 수 있다. 매장 내부에 소품샵도 운영하고 있으며 한라봉 아이스크림도 판매하고 있다.,있음,0.0,10:30~16:00 (라스트오더 15:30),매주 월요일,해물듬뿍라면,문어전복라면 / 전복해물라면 / 통한치해물라면 / 한치튀김 / 수제돈가스 외,,,,,,음식점
2894496,순두부엔짬뽕,63071.0,,064-745-4499,제주특별자치도 제주시 통물길 30 ,33.48943286,126.4348422,순두부엔짬뽕은 제주시 외도동 월대천 근처에 있다. 매일 새벽 100% 국내산 콩 만으로 전통 재래방식 손두부를 만드는 집이다. 대표 메뉴는 순두부 짬뽕으로 불맛 나는 국물에 순두부와 숙주가 푸짐하게 올라 있어 얼큰하면서 시원하지만  오전 10시부터 3시 사이에만 판매한다. 동충하초로 직접 발효하는 냄새 없는 청국장  모 두부  두부전골  매운 순두부찌개  재래식 순두부 등 건강한 콩 음식을 판매하고 있다. 주변 여행지로 월대천  내도알작지해변  이호테우해변 등이 있다.,가능,0.0,07:00~20:00,매주 화요일,순두부짬뽕,매운순두부찌개 / 재래식순두부 / 두부전골 / 동충하초청국장 등,,,,,"화장실:남녀구분
",음식점
2903532,돌담너머바다,63074.0,,0507-1402-5527,제주특별자치도 제주시 테우해안로 44-1 ,33.49574613,126.4398055,"돌담너머바다는 내도 알작지 해변 앞에 있다. 현무암치킨프리또는 제주 현무암을 닮은 순살치킨으로 매콤한 토마토커리 소스와 함께 제공된다. 전복게우크림리조또도 인기 메뉴로 전복 내장으로 만든 크림리조또 위에 방긋 웃는 단호박이 토핑되어 나온다. 수제 한라봉 맥주와 수제청 에이드를 곁들일 수 있으며 식사를 즐기며 제주 바다를 조망할 수 있다. 주변 여행지로 이호테우해변  도두봉  무지개해안도로 등이 있다.
※ 소형견(케이지 필수)에 한하여 반려견 동반 가능",가능 <br>요금 (무료),0.0,11:30~22:00 (브레이크타임 15:30~17:30 / 라스트오더 21:30),설·추석 연휴,현무암치킨프리또,한국식 까르보나라 파스타 / 알작지문어스파게티 / 현무암닭강정 / 전복게우리조또 등,,,,,,음식점
2904979,함덕카페 어반정글 그레이밤부,63339.0,,010-9067-5911,제주특별자치도 제주시 일주동로 1611 1층,33.55292736,126.7043118,"함덕카페 어반 정글 그레이밤부는 제주시 조천읍 북촌포구 근처에 있다. 정글의 롯지처럼 카페 전체를 대나무로 꾸몄으며 라탄 조명과 의자 등 이국적인 분위기로 대나무 벽 안쪽에서 프라이빗 비치를 즐길 수 있다. 대표 메뉴로 흑돼지 반미와 흑돼지 타코가 있고  정글  어반  그린 세 가지 종류로 아인슈페너가 준비되어 있다. 트로피컬 한 감성의 음료와 맥주를 곁들이며 일몰과 노을을 감상하기 좋다. 바다 앞 뷰를 선택한다면 그 어떤 곳보다 가깝고 멋진 곳으로 주변에 함덕 해수욕장  창꼼 바위  서우봉 등이 있다. 
※반려동물 동반 가능(중소형견 실내 가능  대형견은 야외좌석 가능)",가능,0.0,11:00 ~19:00,연중무휴,흑돼지반비,"정글슈페너, 어반슈페너, 그린슈페너, 과일에이드, 생코코넛, 수박쥬스 등",,,,,"화장실:남녀 구분
",음식점
2905132,카페온,63097.0,,010-9660-0987,제주특별자치도 제주시 다랑곶6길 39 ,33.49037513,126.4794161,카페온은 월랑초등학교 근처 주택가에 위치하고 있다. 붉은 벽돌 외관에 내부는 화이트톤과 로맨틱한 패브릭으로 꾸미고 전면에 금색  흰색 타일이 인상적인 브런치카페이다. 브런치세트는 메인 메뉴와 아메리카노 또는 허브티를 즐길 수 있다. 대표메뉴는 미트볼  아보카도명란덮밥이  명란파스타가 있으며  프렌치토스트  샌드위치도 추천한다. 제주공항에서 가깝고 아침 일찍 영업을 시작해  아침에 도착하는 여행자들이 브런치를 먹고 여행지로 이동하기 좋다.,불가능,0.0,월요일 ~금요일 08:30~17:00 <br>토요일 10:00~16:00,매주 일요일,미트볼,아보카도명란덮밥 / 명란파스타 / 온그린 / 아메리카노 / 허브티 외,,,,,,음식점
2905237,태양상회,63166.0,,070-4548-2267,제주특별자치도 제주시 중앙로2길 31 ,33.51722561,126.5216229,"태양상회는 제주 탑동해변공연장 근처에 있다. 식물과 호랑이 그림  TV 브라운관  자개상  옛날 창틀 등 빈티지한 소품으로 꾸미고 좌식  입식 다양한 테이블이 있는 레트로한 감성 주점이다. 퓨전 한식을 맛볼 수 있으며 아롱사태수육  불고기파스타  해물파전  카레홍합탕  크림짬뽕 등이 있다. 인기 메뉴는 부추우전으로 깻잎  부추  우삼겹의 조합이 별미이다. 주변 여행지로 관덕정  탑동해안로  제주 원도심 등이 있다. 
※반려동물 동반 가능",가능 (무료),0.0,18:00 ~01:00 (00:00 라스트오더),매주 월요일,한우육회,아롱사태수육 / 싱싱꼬막 / 크림짬뽕 등,,,,,,음식점
2906174,금돈가 제주본점,63050.0,,0507-1396-6466,제주특별자치도 제주시 가문동남길 63 1층,33.48432718,126.3911378,"금돈가 제주 본점은 제주 애월 해안도로 가문동포구 근처에 있다. 제주 숙성 흑돼지를 특수 불판에 참나무 펠렛을 태워 구워먹는 참나무장작구이 흑돼지전문점이다. 직원의 숙련된 솜씨로 직접 구워주며  참숯이나 연탄구이와 다른 담백함과 풍부한 육즙이 특징이다. 점심메뉴의 경우  흑돼지에 김치찌개  볼케이노 계란찜이 함께 나와 푸짐하고  반려견 동반도 가능한 식당으로 점심 시간대에 손님이 많다. 주변 여행지로 내도 알작지 해변  구엄리 돌염전 등이 있다.
※ 반려동물 동반 가능",가능,0.0,11:00~23:00 (라스트오더 21:50),연중무휴,흑돼지,금돈가점심세트 / 흑돼지김치찌개 / 해물된장찌개 등,,,,,,음식점
2906222,제주맛집칼국수,63346.0,,064-784-2676,제주특별자치도 제주시 비자림로 685 ,33.43638985,126.6795083,"제주맛집칼국수는 조천초등학교 교래분교장 근처에 위치하고 있다. 
대표 메뉴는 얼큰하고 시원한 맛이 일품인 문어해물칼국수로 2인분 이상 주문할 수 있고 양이 푸짐하다. 이 외에 보말칼국수와 문어숙회  흑돼지두루치기도 맛볼 수 있다. 반찬으로 나오는 꼬시래기 무침이 별미이고 본관 안쪽으로 별관이 따로 마련되어 있다.",가능,0.0,10:00~18:30 (라스트오더 18:00),연중무휴,문어해물칼국수,보말칼국수 / 문어숙회 / 흑돼지두루치기 / 왕만두,,,,,,음식점
2910930,래용,63070.0,,064-712-4434,제주특별자치도 제주시 우정로 17 제웅1차솔내음빌리지 ,33.49124094,126.4311758,래용은 제주공항 근처 외도일동에 있다. 회전초밥 전문점으로 매일 싱싱한 생선회를 사용하여 조금씩 메뉴가 바뀐다. 접시는 4가지 가격으로 운영하고 초밥류 이외에 소바  튀김  알밥  장국 등 다양한 일식 음식이 올라오고 동네 안에 있는 만큼 어린이가 좋아할 만한 돈가스 같은 메뉴와 음료도 있다. 점심 특선과 초밥류 모두 가성비가 좋고 도민 맛집으로 소문난 곳이다. 주변 여행지로 연대포구  알작지 등이 있다.,불가능,0.0,18:00~22:00,매주 토요일,회전초밥,,,,,,,음식점
2911053,알동네집,63005.0,,064-772-3337,제주특별자치도 제주시 한경면 연명로 543 ,33.31647713,126.2673967,알동네집은 저지리 명리동회관 근처에 있다. 제주도 흑돼지 자투리구이와 흑돼지 삼겹살 연탄구이 전문점으로 자투리고기란 고기를 부위별로 나누어 추렴한 후 남는 부위를 뜻한다. 즉 어느 부위의 자투리인지 특정할 수 없기 때문에 구성은 항상 바뀌고 가격대가 저렴하여 도민이 즐겨 찾는 맛집이다. 함께 주문할 수 있는 돌 솥밥과 찌개 세트도 푸짐하여 여행자들도 많이 찾으며 식사류만 주문은 점심시간까지 운영한다. 주변 여행지로 환상숲곶자왈공원 등이 있다.,가능,0.0,11:00 ~ 21:00,목요일,짜투리고기,"흑돼지오겹, 돌솥밥+김치찌개, 돌솥밥+된장찌개, 냉면 등",,,,,,음식점
3030120,옥돔마을,63617.0,,064-764-1250,제주특별자치도 서귀포시 남원읍 남태해안로 509 ,33.28759074,126.7495195,태흥2리 어촌관리공동체 음식점인 옥돔마을은 바닷가 바로 앞에 있어 경매장에서 사 온 당일바리 옥돔의 신선한 재료로 손맛 좋은 음식을 제공하여 현지인들에게도 인기 있는 맛집이다. 옥돔은 제주어로 솔래기  솔라니라고 불리는데 비린내가 없고  담백한 풍미의 흰 살 생선으로 황금빛 줄무늬가 꼬리지느러미에 있는 것이 특징이다. 옥돔마을에서는 가성비 좋은 정식메뉴들  해물탕  갱이죽  옥돔마을 세트  구이류와 조림류 등 다양한 메뉴들로 선택의 폭이 넓고 반찬 가지 수도 많다. 특이 제주 전통 갱이죽으로도 유명한 곳인데  갱이는 바닷가에서 잡은 작은 게를 말하고 갱이죽은 그 게를 갈아 쌀과 함께 끓인 죽이다. 입식과 좌식 테이블 공간이 나눠져 있으며  옥돔마을 식당 앞은 옥돔을 잡으러 가는 배들이 가득한 대흥 포구로 방파제를 산책하면 탁 트인 제주 남원 바다가 보기 좋다. 옥돔 위판장 주변으로 옥돔마을 해변을 바라볼 수 있는  마을 사람들이 직접 만들어가는 마을카페 간이 옥돔역이 있으니 함께 들러 볼 수 있다. 카페에서는 지역농산물을 이용한 레시피를 직접 개발해 다양한 음료와 디저트를 만날 수 있다.,가능,0.0,08:00~20:00 (마지막 주문 18:30),연중무휴,돌솥쌉밥정식,해물탕 / 전복버터구이 / 옥돔지리 등,,가능,,,"화장실:있음 
",음식점
3030178,로빙화,63621.0,,0507-1433-1955,제주특별자치도 서귀포시 남원읍 남태해안로 13 ,33.27514424,126.7092732,제주 남원 큰엉해안경승지 앞에 위치해 있는 소나무와 야자수가 빙 둘러싸고 있는 카페이자 펍이다. 로빙화는 멍청한 얼음꽃이라는 뜻이라고 한다. 겨울에 피어야 할 꽃이 봄에 피고 지며 녹차밭의 양분이 되어 주기에 붙여진 이름이라 한다. 카페 옆모습은 통나무집처럼 생겼고  입구에는 아기자기한 취향이 느껴지는 소품들과 그림  사진 등이 꾸며져 있다. 내부는 천장이 높고 2층으로 분리되어 있는데 1층은 펍분위기로 활기차고 넓은 창은 야자잎으로 직접 꾸며 이색적이다. 해먹이 설치되어 있는 2층의 조용한 테라스에서 파도소리를 들을 수 있으며  작업실에서는 방문객들에게 아트지 한 장에 500원을 지불하면 그림 도구를 사용할 수 있도록 잠시 빌려 주기도 한다. 수익금은 유기견센터에 기부된다고 한다. 브레이크 타임이 없고 프라임 등급의 소고기와 제주산 흑돼지만을 사용한 훌륭한 맛의 수제버거와 자연치즈만으로 만든 푸짐한 크기의 맛있는 피자가 대표 메뉴이며 다양한 음료와 메뉴들이 있다. 브레이크 타임 없이 늦게까지 영업을 하는 곳이어서 늦은 밤에도 이용이 가능하다. 아이 의자도 마련되어 있어 아이와 방문 가능하고 애견 동반이 가능하나 동반이 가능한 장소는 1층 야외 마당이며 견주 동반이 필수이다.  드라이브 명소인 남원큰엉해변도로 시작 지점에 위치하고 있기 때문에 제주 서귀포 동쪽으로 여행계획을 짤 때 남원큰엉경승지를 산책 전후로 유명한 한반도 사진도 찍고 오기에 좋은 카페로 추천한다.,가능,0.0,10:00~23:00 (마지막 주문 22:30),연중무휴,피자,흑돼지버거 세트 / 주물팬 토마토 오븐 스파게티 / 흑돼지 살사 나초 등,,가능,가능,예약 가능,"화장실:있음
",음식점
3038449,더힐링타임,63151.0,,064-745-8700,제주특별자치도 제주시 서해안로 652 (용담삼동) ,33.51621159,126.5066437,더힐링타임은 용두암 해안도로에 위치한 족욕카페이다. 이곳에서는 아로마 오일을 이용한 족욕 체험을 할 수 있어 여행에서 쌓인 피로를 풀 수 있다. 또한  제주공항 근처에 위치해 있어 여행 첫날이나 마지막 날에 방문하기 좋다. 1층과 2층에 족욕 체험장이 마련되어 있어  친구나 가족과 함께 족욕 체험을 즐길 수 있다. 족욕체험은 30분간 진행되며 체험 시작부터 끝까지 인원에 맞춰 단체로 체험이 진행되기 때문에 예약한 시간에 맞춰 입장해야 한다. 매장 내부에는 예약자들이 대기하는 휴게 공간과 각종 입욕제 및 오일 등 다양한 아로마테라피 제품을 판매하고 있다.,가능,0.0,10:00~18:40 (입장 마감 17:40),연중무휴,매실차,오미자차 / 아메리카노 / 카페라떼 등,,,,,"부대시설:족욕체험장 / 아로마테라피 용품 판매장

화장실:있음

",음식점
3056356,카페술도가제주바당,63359.0,,064-782-1770,제주특별자치도 제주시 구좌읍 한동로 27 1층,33.53726714,126.8245378,제주에서 직접 농사짓는 가족이 만드는 술도가 제주바당은 제주의 용암 해수를 이용하여 술을 제조한다. 양조장은 구좌읍 종달리에 있으며  술 빚기 체험과 무료 시음이 가능하다. 술도가 제주바당의 술은 두 종류로 약주와 탁주를 빚는다. 이곳의 술은 저온 발효로 숙성시키며  원료와 물의 양을 동일하게 맞춰 술을 제조한다. 다른 감미료가 전혀 들어가지 않아 단맛과 쓴맛을 함께 즐길 수 있는 것이 제주바당 술의 매력이다. 제주바당에서 만드는 술은 8가지가 있으며  증류식 소주인 메밀이슬주  키위를 발효하여 만드는 키위주  제주낭만  도라지 증류주  탁주인 한 바당  약주인 맑은 바당 등이 있다. 국산 효모를 사용한 증류식 소주인 성산포 소주도 유명하다. 성산포 소주는 부드러운 목 넘김과 청량감  깔끔한 뒷맛이 일품이다.,가능,0.0,- 화요일~목요일 12:00~17:30<br>- 금요일~월요일 12:00~18:00,매주 수요일<br>※ 자세한 사항은 전화문의 요망,성산포소주,맑은바당 / 제주낭만 / 키위술 / 메밀이슬 등,,가능,,,"화장실:있음

부대시설:	
",음식점
3066880,이스트포레스트,63364.0,,064-784-3789,제주특별자치도 제주시 구좌읍 종달로1길 26-1 ,33.4959118,126.8987795,제주도 동쪽 종달리에 있는 이스트 포레스트는 양식 전문점으로 파스타 맛집이다. 조용한 종달리에서 가장 인기 있는 식당으로 현지인과 관광객 모두 많이 찾는 곳이다. 싱싱한 재료로 만드는 문어 크림 파스타  전복 버터구이 리조또  해산물 누룽지 토마토 파스타 등 다양한 양식메뉴를 판매하고 있다. 메뉴에 들어가는 모든 소스를 직접 수제로 만들어 정성이 가득하다. 1층에는 식사를 할 수 있고  2층은 카페로 운영하고 있으며  앞쪽으로 오름이 있어 제주의 멋진 풍광을 느낄 수 있는 레스토랑이다. 주변으로 종달항  두물포항  성산일출봉 등의 관광지가 있다.,가능,0.0,11:00~21:00 (마지막 주문 20:00),연중무휴,문어크림파스타,전복버터구이리조또 / 해산물누룽지토마토파스타 / 포레스트바당스테이크  등,,가능,,,"화장실:있음

",음식점
3301613,작제도,63305.0,,064-722-8878,제주특별자치도 제주시 연북로 840 (화북이동) ,33.50121417,126.5641835,"제주도의 숨겨진 보석 같은 곳  장작구이 숯불훈연 제주 흑돼지 전문점 작제도는 제주의 맛과 정신을 오롯이 담은 곳이다. 이곳은 제주의 청정 자연을 배경으로 최상의 흑돼지 고기를 전통적인 방식으로 장작과 숯불에 구워  제주도의 맛과 멋  그리고 올레감성을 풍부하게 느낄 수 있게 해준다.
고기를 구울 때 사용하는 장작과 숯은 자연 재료로 천연 장작은 고기에 은은하고 깊은 훈연 향을 더하고  숯불은 고기의 겉은 바삭하게 속은 촉촉하게 익혀 고기 본연의 맛을 살려준다. 이 모든 과정은 옛날 제주 장인들의 전통 방식을 따라 천천히 그리고 꼼꼼하게 진행되어  고기 한 점 한 점에서 제주의 정취를 느낄 수 있다.
작제도는 제주의 자연과 어울리는 디자인으로 꾸며져 있다. 실내 곳곳에는 제주의 바다와 오름  돌담과 같은 자연 요소들이 반영되어 있어  이곳에서 식사를 하면 마치 제주의 한가운데 앉아 있는 듯한 기분을 느낄 수 있다. 이렇게 편안하고 아늑한 분위기 속에서 식사를 하면서 제주도의 느린 시간을 체험해볼 수 있다.",가능 (무료),0.0,[평일]<br>- 15:00~22:00<br>- 마지막 주문 20:30<br>[주말]<br>- 12:00~22:00<br>- 마지막 주문 20:30,연중무휴,장작구이 흑돼지,크림 항정살 / 흑돼지 목살 / 흑돼지 삼겹살 등,,,,,":
",음식점
3444948,부부요리단,63572.0,,0507-1340-2383,제주특별자치도 서귀포시 월드컵로 63 (법환동) 1층,33.24370004,126.5059832,"부부요리단은 제주특별자치도 서귀포시 월드컵로 63에 위치한 일식 전문점이다. 
이곳은 롯데호텔 일식당 출신의 셰프 부부가 운영하는 곳으로  일본 가정식 요리를 선보인다. 
대표 메뉴로는 삼단 정식과 장어덮밥이 있으며  삼단 정식은 다양한 반찬과 일본식 영양밥인 고모쿠고항으로 구성되어 있다. 
또한  부드러운 차완무시와 꽃게 된장국 등도 제공되어 정갈한 일본 가정식의 맛을 느낄 수 있다. 
예약제로 운영되므로 방문 전 예약이 필요하다.",주차 가능,0.0,11:00 - 21:00 (15:00 - 17:00 브레이크타임),매주 화요일 휴,"장어덮밥, 갑오징어 흑돼지",,,가능,가능,,,음식점
404128,금강민물장어,63589.0,금강민물장어,064-733-2119,제주특별자치도 서귀포시 일주동로 8597 ,33.25431654,126.5695497,이곳의 주메뉴는 민물장어구이로 주문한 장어는 초벌구이되어 나오기 때문에 손님상에서는 뒤집으며 굽지 않는다. 특별한 한방소스  고추장 소스를 곁들여 장어의 고소한 맛을 그대로 느낄 수 있다. 여러가지 소스를 찍어 다른 맛을 느낄 수 있고 곁들어 나오는 동치미는 장어의 기름진 맛을 깔끔하게 해소시켜 준다. 별실이 별도 준비되어 있지만 예약제로 운영이 되고 있다.,가능,0.0,10:00~22:00,매주 월요일,한방구이,왕소금구이 / 고추장소스구이 / 민물장어탕 등,모두 금연석,가능,가능(일부 메뉴),"전화 예약 가능 (064-733-2119,064-762-2119)","화장실:남녀구별  식당내부
",음식점
404139,등경돌식당,63643.0,등경돌식당,064-782-0707,제주특별자치도 서귀포시 성산읍 일출로 279 ,33.46264106,126.9346022,"등경돌식당은 성산일출봉 초입에 위치한 갈치 요리 전문점이다. 
오분작뚝배기  제주산 통갈치 구이  갈치조림  해물전골 등 제주 향토음식을 맛볼 수 있다. 오전 8시부터 운영하기 때문에 성산일출봉 관광 후 아침 식사도 가능하다.",가능,0.0,08:00~21:00 (라스트오더 20:00),연중무휴,갈치조림,고등어조림 / 해물전골 / 갈치통구이 / 옥돔구이 / 오분작뚝배기 외,모두 금연석,가능,,전화 예약 가능 (064-782-0707),"화장실:남녀구별  식당내부
",음식점
404151,생원전복,63530.0,생원전복,064-792-2109,제주특별자치도 서귀포시 안덕면 산방로 7 ,33.24587481,126.3307706,제주 지역에서 전복요리 또한 절대 빼놓을 수 없는데 전복요리를 제대로 하는 곳이 바로 생원 전복요리 전문점이다. 남제주의 산방산을 가기 직전 만날 수 있는 화순리에 위치한 생원 전복요리점은 대대로 해녀 집안이었던 전통을 살려 전복요리를 하는 곳으로 지금도 제주 지역에서 채집된 전복만을 사용하는 식당이다. 전복 요리의 대표격인 전복죽은 당연 이곳의 주메뉴이다. 전복의 내장을 갈아 넣고 전복을 푸짐하게 썰어 넣은 노란색의 전복죽은 내륙에서는 먹기 힘든 음식이다. 생원 전복요리집의 별미는 전복 돌솥밥이다. 전복의 내장을 이용해 지은 밥은 철분이 많이 들어간 약수에 밥을 지은 듯 푸른빛을 띤다. 전복 돌솥밥에 마지막으로 만들어 먹는 숭늉은 마지막까지 신선한 바다 내음을 전달해 준다.,가능,0.0,10:00~21:00 (브레이크타임 15:00~17:00 / 점심 라스트오더 14:00 / 저녁 라스트오더 20:00),매주 화요일,전복코스,해물전골 / 샤브샤브 / 전복돌솥밥 / 전복죽 등,모두 금연석,가능,가능(일부 메뉴),전화 예약 가능 (064-792-2109),"화장실:남녀구별  식당내부
",음식점
404158,표선세화해녀의집,63625.0,세화리해녀의집,064-787-4917,제주특별자치도 서귀포시 표선면 민속해안로 40 ,33.30364265,126.8062031,세화항 주변 표선해안도로를 따라 있는 표선세화해녀의집은 낭만적인 해변의 풍경을 보며 제주 해산물 요리를 먹을 수 있는 음식점이다. 대표 메뉴는 갈치조림과 전복죽이다. 신선한 제주 은갈치를 큼직한 무 위에 올려 양념을 졸여낸 갈치조림 맛이 일품이다. 식당에서 바다와 한라산이 한눈에 보이며 세화리의 해녀들이 직접 잡은 해산물로 요리한다. 제주 올레 4코스가 지나는 표선면 해안도로의 조용하고 아늑한 분위기를 즐기며 식사할 수 있다.,가능,0.0,09:00~20:00 (준비시간 15:00~17:00),"매월 둘째, 넷째 수요일",은갈치조림,활어회 한접시 / 오분작뚝배기 / 모듬물회 등,모두 금연석,가능,가능(일부 메뉴),전화 예약 문의 (064-787-4917),"화장실:있음
",음식점
404165,왕일번지식당,63624.0,왕일번지식당,064-787-1239,제주특별자치도 서귀포시 표선면 중산간동로 4610 ,33.39008306,126.8031597,왕일번지식당은 성읍민속마을 부근에 위치한 흑돼지불고기 전문점으로 제주산 고사리와 제주산 흑돼지 재료로 하는 음식점이다. 농림축산식품부에서 인증하는 안심식당으로 흑돼지불고기에 고사리와 표고버섯 곁들인 삼합의 맛이 일품이다. 흑돼지요리 맛집으로 소문났던 옛정의골 식당을 업주의 동생 내외가 인수하여 상호를 변경하고 그 맛을 이어가고 있다. 현대식 대형 건물과 깔끔한 실내  주차장을 완비한 음식점으로 단체 손님도 편리하게 이용할 수 있어 많은 방문객들이 찾는다.,가능,0.0,10:00~17:00,,흑돼지 불고기,흑돼지 오겹살 / 쑥빈대떡 / 공기밥 등,모두 금연석,가능,,,"화장실:있음
",음식점
