ID,명칭,우편번호,관리자,문의 및 안내,주소,위도,경도,개요,주차 시설,어린이놀이방,영업시간,쉬는날,대표메뉴,취급메뉴,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,카페/음식점
2906163,구씨커피로스터스,63361.0,,0507-1322-2917,제주특별자치도 제주시 구좌로 21 1층,33.52365801,126.8539661,구씨커피로스터스는 세화해수욕장과 일주동로 사이 구좌로에 위치하고 있다. 매일 커피를 볶는 로스터리 카페로 다양한 스페셜티 및 마이크로랏 커피를 핸드드립  사이폰  융드립  에스프레소 등의 추출 방식으로 맛볼 수 있다. 핸드드립 커피를 주문하면 로스팅된 원두를 그라인딩 하여 브루잉하고 선택한 원두의 특징을 기록한 카드와 함께 제공한다. 부드러운 크림커피인 구라테도 인기 메뉴이고  핸드드립백을 구매할 수 있다. 이 외에도 다양한 음료를 맛볼 수 있다.,불가능,0.0,10:00~18:00,매주 수요일,핸드드립 커피,사이폰 / 스페셜 융드립 / 구라-테 / 아메리카노 / (정신) 체리구 외,,,,,,카페
2906595,하소로커피,63007.0,,064-799-6699,제주특별자치도 제주시 한경면 불그못로 72 ,33.29577309,126.2176987,하소로커피는 한경면 조수리 마을 안에 위치하고 있다. 공장형 로스터리 카페로 창고를 개조하였고  마당과 야외 테이블이 있다. 다양한 마이크로랏 스페셜티 커피를 저렴한 가격으로 핸드드립 서비스를 받을 수 있고  시그니처 메뉴 중 하나인 조수리라테의 경우 바닐라빈을 넣어 직접 만든 바닐라 시럽과 생크림  에스프레소  우유의 밸런스가 좋다. 제주도 내외에 원두를 납품하고 있으며 최고급 스페셜티 원두를 공장도 가격으로 판매하고  드립백 포장도 판매하고 있어 캠핑이나 여행지로 이동하기 전에 구매하기 좋다.,가능,0.0,10:00~18:00 (라스트오더 17:30),연중무휴,스페셜티 핸드드립,조수리라테 / 한라봉스무디 / 크리미초코라테 / 무화과스콘 등,,,,,"화장실:있음
",카페
2906761,펜고호다,63039.0,,0507-1334-0705,제주특별자치도 제주시 봉성로 61 1층,33.41826103,126.3124072,펜고호다는 제주어로 '편안하다'는 의미를 가진 비건 디저트 카페다. 애월읍의 한적한 돌담집들 사이에 자리 잡아 아늑하고 소담한 분위기를 가지고 있다. 펜고호다는 몸이 편안하고 지구가 편안한 디저트를 만들기 위해 순식물성 재료만을 사용하는 것이 특징이다. 우유  버터  계란  흰 밀가루  정제 설탕  GMO제품  방부제  식물성 휘핑크림 등을 사용하지 않으며 국산  유기농 천연재료들을 골라 건강한 디저트를 만든다. 색과 모양이 아름다운 다양한 조각케이크는 펜고호다의 대표 메뉴이다. 이장님네 단호박  아랫집의 초당옥수수 등 마을에서 나는 식재료를 사용해 더 특별하게 느껴진다. 지금은 '비건 치고 맛있다'가 아닌 '맛있는데 비건이기까지 한 디저트'로 여행자 사이에 입소문이 났다. 차림새도 예쁘고 인테리어도 사진 찍을 것이 많은 소담한 곳으로 주변 여행지로 새별오름 등이 있다. 제주의 건강함이 담긴 비건 디저트를 맛보며 편안한 시간을 누려보자.,불가능 (인근 주차장 이용),0.0,12:00~19:00,"매주 일요일, 월요일",비건 디저트,아메리카노 / 카페라떼 / 쑥소이라떼 / 백향과 파인 에이드 / 수제 자몽청 만다린 차 등,,가능,없음,,"화장실:있음 
",카페
3030250,온더스톤 브런치카페 제주성산점,63639.0,,0507-1473-0306,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746 H동 1~2층,33.47029828,126.9182257,"성산읍에 2016년에 오픈한 오조리 바다를 바라보며 브런치를 제대로 즐길 수 있는 카페이다. 흑돼지버거가 대표메뉴로 딱새우 오일파스타와 오픈 샌드위치 등 브런치 카페답게 다양한 메뉴를 갖추고 있고  푸짐한 양과 질 좋은 재료로 정성을 다하는 맛으로 고객들의 만족도가 매우 높은 편이다. 커피  스무디  맥주 등 다양한 음료를 즐길 수 있는 음료 라인업도 매력 포인트이다. 매장 이용 고객들은 음료나 식사메뉴 중 1인 1 메뉴 필수이며 1층에서 주문한 후 2층에서 진동벨이 울리면 주문한 음식을 픽업하여 식사하도록 되어 있고  물과 식기류는 셀프서비스이다. 매장 내부도 우드 테이블과 조명이 아늑한 분위기로 넓고 예쁘게 꾸며져 있고  2층 통유리창가 일자테이블의 오션뷰 자리를 사수 못해도 창문너머의 탁 트인 전망을 즐길 수 있으니 단체  가족  연인들의 취향껏 테이블을 고를 수 있다. 
성산일출봉 가는 길목에 위치하여 성산일출봉 갔다가 혹은 가기 전에 잠시 들려 휴식을 취하기 좋으며  아기 의자도 마련되어 있고 애견동반(소형견)이 가능한 카페여서 어린아이와 애견동반 여행객들에게 더욱 매력적인 카페이다. 또한 카페 옆에 바비큐가 가능한 온더스톤 펜션이 있는데 펜션 투숙객들에겐 할인가격으로 조식메뉴를 제공한다고 하니 제주 성산방향으로 여행계획을 세울 때 참고하면 좋겠다.",있음 (주차공간 여유있음),0.0,07:00~21:30 (20:30 라스트오더),연중무휴,온더스톤브렉퍼스트 / 제주흑돼지버거세트,버거 / 파스타 / 샌드위치 / 스프 / 음료수류,,가능,가능,예약 가능,"화장실:있음 (남/녀 구분)

",카페
3030286,어린왕자감귤밭,63520.0,,0507-1461-1605,제주특별자치도 서귀포시 대정읍 추사로36번길 45-1 ,33.253326,126.2818413,대정읍 추사로에 위치해 있고 바로 앞에 산방산과 단산이 보이는 3대째 이어져 오는 제주도 귤밭으로 카페는 감귤로 실내 인테리어가 되어 있다. 실내 카페공간을 나오면 이국적인 정취가 느껴지는 야자나무밭과 화산송이로 이루어진 길을 따라 곳곳에 해먹의자  침대의자들과 테이블이 넉넉하게 있어 여유롭다. 나무들 사이 곳곳에 다양한 조형물들이 있는 포토존과 아이들이 타고 놀 수 있는 유아용 트랙터  마차 속 카페와 구석구석 예쁜 길을 찾아다니는 재미도 있어서 아이와 함께한 가족여행지로 인기가 높다. 음료를 주문하면 야외 넓은 공간에서의 동물 먹이 주기 체험도 가능하고  야외 중앙에 있는 화로대에서 마시멜로우도 구워 먹을 수 있으며 군고구마 파는 곳도 있어 다양한 경험을 할 수 있는 가성비 높은 이색적인 카페이다. 오후 5시 넘어 일몰이 지기 시작하고 조명이 켜지면 야외의 감성 캠핑장 느낌이 물씬 풍겨나기도 한다.,가능,0.0,09:30~20:00,연중무휴,어린왕자 감귤주스,한라봉에이드 / 청귤에이드 / 청귤스무디 등,,,,,"부대시설:어린왕자게스트하우스
화장실:있음

",카페
3037925,스페이스제로,63038.0,,064-801-0130,제주특별자치도 제주시 애월읍 천덕로 880-24 에이동 3층,33.39090381,126.3673892,스페이스제로는 제주도 애월에 위치한 981파크 메인동 3층에 위치한 카페이다. 파크 건물 중 가장 뷰가 좋은 곳에 위치한 이 공간에서는 서로의 쉼을 배려하기 위한 조용한 공간이라는 규칙만 있다. 곳곳에 늘어진 빈백과 공중에 대롱대롱 매달려 있는 힐링 쇼파에서 한쪽 벽면의 통창을 통해 보이는 자연을 감상하며 멍 때려도 좋고  무료로 대여되는 아이패드와 닌텐도로 좋아하는 콘텐츠에 집중해도 좋다. 고소하고 달콤한 풍미의 커피를 즐기거나 우주의 맛과 향을 그대로 담은 스페이스 오디티를 마시며 나만의 ‘쉼’을 완성해 볼 수 있다.,가능,0.0,11:00~18:00 (마지막 주문 17:30),연중무휴,스페이스 오디티,아메리카노 / 카페라떼 / 청귤에이드 등,,가능,가능,,"화장실:있음

",카페
3057498,자드부팡,63340.0,,0507-1321-7634,제주특별자치도 제주시 조천읍 북흘로 385-216 ,33.51250694,126.7108899,제주시 조천읍에 있는 자드부팡은 동백동산을 품고 있는 숲속 카페로 유럽풍 건물과 숲이 어우러져 아름다운 풍경을 자아내고 있다. 자드부팡은 인상주의 화가 폴 세잔이 지낸 남프랑스의 별장에서 이름을 따온 것으로  붉은색 벽돌의 메인 공간과 온실 콘셉트의 건물이 서로 마주 보고 있다. 이국적인 감성이 가득한 이곳은 디자인을 전공한 부부가 설계부터 건축  조경 등 정성스레 만든 공간으로 카페 곳곳에 포토존이 가득하다. 실내에서는 통창으로 푸릇푸릇한 정원을 볼 수 있어 다양한 디저트와 음료를 즐기며 휴식을 취할 수 있다  인근 관광지로는 김녕해수욕장  비자림  만장굴 등이 있다.,가능,0.0,- 평일 10:30~17:00<br>- 주말 11:00~17:00,매주 목요일,벽돌빵,더치베이비팬케이크 / 코코넛크림라떼 / 자몽슬러시 등,,가능,,,"화장실:있음

",카페
3065203,본카페,63045.0,,064-799-5789,제주특별자치도 제주시 애월읍 애월해안로 179 ,33.46781418,126.3320877,애월항 인근 애월해안로에 있는 본 카페는 바다가 보이는 자리에서 커피를 마시며 여유를 즐길 수 있는 카페이다. 반려동물과 함께 바다를 배경으로 사진을 찍을 수 있는 포토존이 있다. 2층 건물의 내부는 편안한 좌석과 인테리어로 구성되어 있고  주전부리와 기념품  장난감 등을 진열하여 판매하고 있다. 대표메뉴는 눈과 입을 즐겁게 해주는 더블망고스무디이고 우도땅콩라떼와 청귤에이드도 인기 있다. 또  다쿠아즈  스콘 조각 케이크 등 다양한 디저트가 준비되어 있다. 카페 주변에는 애월항  애월방파제  애월한담공원  한담해변  곽지해수욕장  제주올레길16코스 등 많은 관광지가 있다.,가능,0.0,09:00~18:00 (마지막 주문 17:50),연중무휴,더블 망고스무디,우도땅콩라떼 / 레몬에이드 / 벵쇼 등,,가능,,,"부대시설:유아놀이방 / 대기실

화장실:있음

",카페
3071677,서귀포 제주에인 감귤밭 카페,63569.0,,0507-1320-3593,제주특별자치도 서귀포시 호근서호로 20-14 (호근동) ,33.25659358,126.5390217,제주에인감귤밭은 제주 서귀포에 위치한 감귤밭이 있는 카페이다. 감귤 따기 체험부터 감귤  청귤청 만들기까지 아이들과 체험활동을 하면서 시간을 보내기에 좋다. 음료를 주문하면 감귤밭 입장이 가능하며 감귤밭의 포토존에서 사진도 찍을 수 있다. 귤밭에는 여름까지 볼 수 있는 하귤나무와 포토존에는 데코용 귤이 상시 달려있기 때문에 사계절 내내 귤과 예쁜 사진을 남길 수 있다. 카페에서는 한라봉을 이용한 라봉퐁당에이드와 감귤모자 등 예쁜 감귤과 관련된 소품들을 판매한다. 감귤따기체험은 귤수확시즌에 따라 달라지므로 체험 가능 유무를 확인하여야 한다. 감귤따기와 감귤청  청귤청 만들기 체험 프로그램도 있다.,가능,0.0,10:00~18:00 (마지막 주문 17:30),매주 일요일,생귤탱귤주스,제주에인브런치 / 한라봉퐁당 에이드 / 청귤퐁당에이드 등,,,,,,카페
3109391,웨이뷰,63012.0,고동현 전무,010-5198-8767,제주특별자치도 제주시 한림읍 옹포7길 25-3 ,33.40731963,126.2526904,파도를 의미하는 ‘wave’에 전망  경치를 뜻하는 ‘view’를 더한 이름의 웨이뷰는 한림 협재 지역에 위치한 오션뷰 베이커리 카페로 지상 1층과 2층  루프탑을 포함한 총 3층으로 운영되고 있으며  모든 층 전 좌석에서 때로는 힘차게  때로는 잔잔하게 일렁이는 제주 바다의 분위기를 오롯이 느껴볼 수 있다. 또한 웨이뷰에 사용되는 모든 식재료들은 제주 농장에서 재배한 특산물을 엄선해 선정했으며  베이커리류는 당일 생산  당일폐기를 원칙으로 높은 퀄리티의 베이커리를 제공하는 것을 원칙으로 하고 있다. 웨이뷰에서 바라보는 비양도  카페 앞 프라이빗 해변  카페를 둘러싼 야자수길  계절마다 달라지는 포토존까지 제주에서 가장 제주다운 곳  웨이뷰에서 새로운 추억을 제공한다.,가능 (100대),0.0,09:00~20:00 (마지막 주문 19:30),연중무휴,제주 천혜향빵,크림치즈 사과빵 / 웨이뷰 팡도르 / 티라미수 팡도르 등,,가능,가능,가능,"화장실:있음
",카페
3443241,코리코카페 제주점,63355.0,,064-782-0143,제주특별자치도 제주시 구좌읍 비자림로 1199 제주동화마을,33.43654346,126.7325203,"1989년 개봉 작 스튜디오 지브리 영화 '마녀배달부 키키'는
13살이 된 소녀 키키가 검은 고양이 지지와 함께 수행을 떠난
'코리코 마을'에서 겪는 다양한 경험을 통해 성장해 가는 이야기이다.

마녀배달부 키키의 세계관이 펼쳐지는 코리코카페
영화 속으로 들어온 것 같은 감동을 느낄 수 있는 공간이다.",무료 주차,0.0,매일 10:00-19:00 (18:30 라스트오더),연중무휴,"마녀 배달부 키키에 나오는 고양이, 리본 등 시그니처 캐릭터 케이",,,,,,,카페
3478595,레몬뮤지엄,63608.0,,064-733-3001,제주특별자치도 서귀포시 남원읍 하례로620번길 41 ,33.29888739,126.6178639,레몬뮤지엄은 제주 서귀포시 남원읍에 위치한 레몬 테마 복합문화공간이다. 이곳은 레몬 농장과 카페  갤러리를 결합한 시설이다. 직접 재배한 무농약 레몬으로 만든 음료와 디저트를 제공하며  대표 메뉴로는 레몬 아이스크림  레몬 무스  레몬에이드 등이 있다. 레몬 농장 견학이 가능하며  레몬 수확 및 레몬청 만들기 체험 프로그램을 운영한다. 2층에는 한라산 전망을 감상할 수 있는 테라스가 있고  카페 내부의 갤러리에서는 다양한 작품을 전시한다. 야외에는 칠면조  인도 닭 등 동물들을 볼 수 있는 공간이 마련되어 있다.,가능,0.0,09:30~17:30,연중무휴,제주 무농약 레몬차,제주 찐 레몬 에이드 / 제주 레몬 아이스크림 / 제주 레몬 무스 등,,,,,":
",카페
3483664,대한목장,63607.0,,,제주특별자치도 서귀포시 남원읍 하례로 638-19 ,33.30331742,126.6153557,섬 속의 섬으로 불리는 대한목장은 경주마 목장으로 운영되면서 약 70년 동안 외부와 철저히 분리되어 왔던 미지의 공간이었으나  사람들에게 자연의 아름다움을 공유하고 휴식을 제공하기 위해 개방하게 되었다. 30만 평의 넓은 초지와 아름다운 대나무숲을 보유하고 있어 제주 여행 중 자연을 만끽하며 여유로운 시간을 보낼 수 있는 곳이다. 목장에 있는 돌창고 건물이 카페로 재탄생했으며  오래된 건물인 만큼 세월의 흔적이 느껴진다. 레트로한 공간이 주는 안락함 덕분에 커피를 마시며 한가로운 시간을 보내기에 적합하다. 외부 농장에서는 말들도 만날 수 있으며 넓은 대지를 걸으며 산책을 즐길 수 있다.,가능,0.0,11:00~19:00,연중무휴,쿠키,음료 / 디저트 / 굿즈 등,,,,,"화장실:있음
",카페
2499713,송당나무,63355.0,송당나무,010-9364-2819,제주특별자치도 제주시 구좌읍 송당5길 68-140 ,33.47695102,126.7890923,송당나무는 넓은 정원에서 꽃을 감상할 수 있는 가드닝 카페로 제주시 구좌읍 송당리에 위치해 있다. 강수량이 많은 송당리는 식물이 자라기 좋은 환경으로 귤 농사 대신 조경수 재배를 많이 하는 동네로 알려져 있다. 허브  야자나무  선인장 등 온갖 식물이 가득한 온실이나 1 600여평 규모의 야외 정원에서 에이드  커피 등 차 한 잔을 즐기며 여유를 느낄 수 있다. 반려동물 동반이 가능하고 케이지나 전용 가방을 지참할 경우 실내도 입장할 수 있다. 비정기적으로 가드닝 수업을 진행하며 카페 공식 사이트에서 확인할 수 있다.,가능 (소형 10대),0.0,10:00~18:00,연중무휴,한라봉에이드,커피류 / 차(tea) / 티라미수 / 치즈 케이크 등,모두 금연석,가능,,,"화장실:있음 (남/녀 구분)

",카페
2561793,엠 라운지,63522.0,엠 라운지,064-908-1205,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 ,33.3049514,126.3164039,엠 라운지는 메리어트 리조트관 G층에 위치한 라운지 카페로 비즈니스 등 다양한 목적을 위한 안락하고 품격 있는 공간을 제공한다. 제주 원산지 재료로 만든 케이크와 페이스트리가 인기 메뉴이며 애프터눈 티 세트 및 칵테일  와인 등의 주류도 준비되어 있다. M-lounge 시그니처 랍스터 칵테일과는 잘 어울리는 치즈를 곁들인 파니니를 추천한다. 캐주얼하면서도 우아한 엠 라운지는 라이브 공연과 함께 한 잔의 커피와 마티니를 마시며 휴식을 취할 수 있는 공간이다.,가능,1.0,13:00~23:00 (주문 마감 22:00),연중무휴,아인슈페너 / 제주 당근 케이크,아인슈페너 / 제주 당근 케이크 / 한라봉 오렌지 초콜렛 무스 / 우도땅콩 버터 무스 / 칵테일 등,모두 금연석,가능,가능,전화 예약 문의 (064-908-1250),"부대시설:공용주차장  화장실  무료 WIFI  흡연구역  편의점  음료대  유도 및 안내 시설  경보 및 피난 시설  노키즈존  유아 의자
",카페
2737284,커피프렌즈촬영지,63521.0,,064-794-9891,제주특별자치도 서귀포시 안덕면 중산간서로 2026 ,33.28868638,126.3072217,커피 프렌즈 촬영지는 2019년 tvN에서 방영했던 커피 프렌즈 실제 촬영 장소를 브런치 카페로 계속 영업 중인 곳이다. 방송국 촬영 장소답게 예쁘게 잘 꾸며져 있으며 방송에 나왔던 백종원 레시피로 탄생한 브런치 메뉴들이 모두 인기가 좋다. 방송가에 절친한 친구로 알려진 배우 유연석과 손호준이 제주도 감귤농장을 카페로 개조해 운영하며 매출을 기부하는 형식의 예능프로그램으로 시청자들의 호감이 높아서인지 카페 이름을 커피 프렌즈 촬영지라고 그대로 사용하고 있다.,주차가능,0.0,10:00 - 19:00 (라스트오더 18:30),매주 화요일,아메리카노,아메리카노 / 더치커피 / 카페라떼 / 미숫가루 라떼 / 우유에 빠진 귤 외,,가능,가능,전화 예약,"화장실:가능 (남녀 구분)
",카페
2755445,드르쿰다in성산,63641.0,,064-901-2198,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 64 ,33.44449837,126.9191262,드르쿰다in성산은 광치기 해변에서 차로 2분 거리에 위치해 접근성이 좋고  부근에 유명한 관광지들이 밀접해있어 인프라가 좋아 여행 중 들르기 좋은 명소이다. 넓은 부지에 이국적으로 꾸며 놓은 잔디 광장  돌담으로 만들어놓은 성과 추억을 되살리는 회전목마가 눈길을 끈다. 스튜디오를 연상케 하는 실내공간에서는 인생샷을 찍기 좋고  다양한 테마의 카라반을 예약하여 내부에서 파티  보드게임을 해보는 것도 추천한다. 낮엔 디즈니  밤엔 라라랜드 느낌으로 변하는 대형 스튜디오에서 소중한 사람들과 추억을 남기고 성산일출봉 뷰의 프라이빗 한 드르쿰다 해변에서 일광욕도 즐겨보자.,가능,0.0,09:00~21:00 (입장마감 19:00 / 푸드주문마감 18:30 / 라스트오더 20:00),연중무휴,일출망고주스,우도 땅콩 크림커피 / 화산송이 말차라떼 / 제주 한라봉에이드 / 한라봉홍차케이크 등,,가능,가능,가능,"화장실:가능 (남녀구분)
",카페
2774895,목장카페드르쿰다,63624.0,,064-787-5220,제주특별자치도 서귀포시 표선면 번영로 2454 ,33.40841663,126.7706815,제주 속의 또 다른 제주를 느낄 수 있는 목장 카페 드르쿰다는 제주도의 넓은 들판을 바라보며 커피를 마실 수 있는 탁 트인 실내공간과 승마와 카트  동물 먹이 주기 체험 등을 모두 한 곳에서 할 수 있는 올인원 카페이다. 실외에는 넓고 푸른 초원 위에 다양한 소품들이 있어서 구석구석이 포토존으로  어디서 사진을 찍던 멋진 인생 사진을 찍을 수 있다. 또한 세상에 하나뿐인 자전거를 마음껏 탈 수 있는 공간도 마련되어 있다. 36개월 아이가 탈 수 있는 체험 승마부터 성인을 위한 장거리 승마까지 준비되어 있어 남녀노소 즐길 거리  먹을거리가 가득하다.,가능,0.0,09:00~18:00 (레저 발권 마감 16:50 / 카페 마감 17:50),연중무휴,아이스 흑당보리 우유,제주 화산송이 말차라떼 / 제주  현무암 흑임자라떼 / 아메리카노 / 카페라떼 등,,가능,가능,방문접수,"화장실:가능 (남녀 구분)
부대시설:단체석  무선인터넷  유아시설(놀이방)  장애인 편의시설
",카페
2782867,커피템플,63311.0,,"070-8806-8051, 0507-1311-4050",제주특별자치도 제주시 영평길 269 (월평동),33.47818626,126.5702612,커피 템플을 이끄는 김사홍 대표는 월드 바리스타 챔피언십에 출전한 국가대표 바리스타이다. 커피 템플 3호점인 제주 중선농원은 복합 문화공간으로 감귤밭과 갤러리  작은 도서관  게스트 하우스 그리고 커피 템플이 함께 있다. 향긋한 커피와 함께 그림도 보고  책도 읽고  산책도 할 수  있다. 제주 여행 시 꼭 가봐야 하는 카페 리스트에 들어가는 커피 템플은 제주 공항과 20분 거리에 위치하여 제주 여행의 시작 또는 마무리를 하기 더없이 좋은 곳이다. 카페 메뉴 중 탠저린이 들어가는 카푸치노와 라테는 감귤 또는 오렌지를 넣어 만드는 커피로 이곳에서만 맛볼 수 있으며 원두와 드립 백  필기구도 판매하고 있어 선물하기도 좋다.,가능 (무료),0.0,09:00~18:00,연중무휴,슈퍼 클린 에스프레소,카페라떼 / 아메리카노 / 핸드드립 커피,,가능,가능,,"부대시설:단체석  무선인터넷  화장실  주차장
화장실:가능
",카페
2783386,카페 아오오,63634.0,,064-782-0007,제주특별자치도 서귀포시 성산읍 환해장성로 75 ,33.37911884,126.8799727,성산 일출봉에서 표선해수욕장 해안도로를 따라가면 보이는 카페 아오오가 있다. Out of Ordinary의 줄임말로 일상을 벗어나 천혜의 경관을 만끽하는 공간이라는 의미로 붙여졌다. 2020년 건축상을 받은 카페 아오오의 인테리어는 전체적으로 모던함과 심플한 느낌을 준다. 아오오는 2층을 전체 통유리로 하여 모든 사람이 창을 통해 제주 바다를 볼 수 있게 테이블 배치를 해 놓았다. 카페 중앙에는 1  2층을 연결하여 심은 긴 대나무도 볼 수 있다. 조용하고 여유 있게 제주 바다를 즐기고 싶다면 성산에 있는 카페 아오오를 추천한다.,가능,0.0,09:00~19:20 (라스트오더 19:00),,올디 제주,올디너츠 / 올디시나몬 / 올디제주 / 제주말차라떼 등,,가능,가능,,"부대시설:단체석  주차장  화장실
화장실:있음
",카페
2783393,크래커스 대정점,63520.0,,064-792-8900,제주특별자치도 서귀포시 대정읍 보성구억로126번길 34 ,33.26330542,126.2797052,크래커스는 원두를 직접 로스팅하는 곳으로 유명한 커피 맛집이다. 한경점  대정점 두 곳이 있다. 크래커스 대정점은 현무암으로 지어진 오래된 귤 창고를 개조하여 만든 창고형 카페로 내부는 세련되고 감각적인 인테리어로 깔끔하다. 특히 빛을 최소화하여 음료와 공간에 집중할 수 있게 어두운 느낌을 주었다. 매장에서 이곳에서 직접 로스팅한 원두와 굿즈도 판매 중이다. 커피 주문 시 취향에 맞게 원두를 선택할 수 있으며 커피와 함께 즐길 수 있는 베이커리와 디저트도 있다. 커피 외에도 디카페인커피  차  레몬에이드  핫초코  베이비치노  아이스크림이 있어 커피를 즐기지 않는 사람이 방문하여도 메뉴 선택의 폭이 넓다.,주차가능,0.0,08:30~17:30<br>17:00 라스트오더,연중무휴,에스프레소 플라이트,에스프레소 비기너 / 아메리카노 / 카페라떼 / 썸머라떼 등,,가능,가능,,"화장실:가능
부대시설:주차장  화장실
",카페
2783406,델문도,63333.0,,064-702-0007,제주특별자치도 제주시 조천읍 조함해안로 519-10 ,33.54373891,126.6687151,함덕해수욕장 바닷가에 있는 델문도는 백사장 한가운데 있어 마치 바다 위에 떠 있는 느낌을 주어 사람들의 발길이 끊이질 않는 제주 핫플레이스 카페 중 하나이다. 제주 최대 로스팅 전문점으로 세계에서 60대밖에 없는 기계를 소유한 델문도는 신선한 원두로 내리는 커피와 다양한 종류의 빵과 젤라또를 판매하는 베이커리 카페이다. 이곳에서 만드는 빵은 나오는 시간이 각각 정해져 있어 원하는 빵이 있다면 시간 확인 후 방문하는 게 좋다. 매장 한편에 원두와 굿즈도 판매한다. 직접 로스팅하여 내린 커피부터 디저트까지 즐길 수 있는 델문도는 메뉴의 선택이 다양하여 가족과 함께 가기 좋다.,가능,0.0,06:30~24:00 (라스트오더 23:50),,문도슈페너,에스프레소 / 아메리카노 / 카페라떼 / 카페모카 / 바닐라 라떼 등,,가능,가능,,"부대시설:주차장  화장실
화장실:있음
",카페
2783440,에오마르,63314.0,,0507-1357-2412,제주특별자치도 제주시 선사로8길 13-6 (삼양일동),33.52576737,126.5865782,포르투갈어로 ‘그리고 바다’라는 뜻의 에오마르는 3층 건물 전체를 베이커리 카페로 운영한다. 전 층 엘리베이터로 이동이 가능하여 유모차나 여행 캐리어 출입이 자유로우며 1층은 커피와 베이커리를 주문할 수 있고  1.5층 소파 좌석  2층 라운지 테라스  2.5층 베이커리 랩  3층~3.5층 카페 라운지  4층 루프탑으로 구성되어 있다.  전층 통유리와 야외 테라스로 되어 있어 제주 바다 뷰를 볼 수 있는 카페이며 대표 메뉴는 명란과 마요네즈  고추냉이를 넣어 만든 명란바게트이다. 삼양해수욕장 입구에 있어 해변으로 접근이 편리하다.,가능,0.0,09:00~21:30 (라스트오더 21:00),,아메리카노,카페라떼 / 자스민 그린티 / 제주 청귤 차 / 자두 에이드 등,,없음,,,,카페
2785320,휴일로 (휴일로카페),63533.0,,010-7577-4965,제주특별자치도 서귀포시 안덕면 난드르로 49-65 ,33.23241297,126.3662484,제주 서귀포 디저트 카페 휴일로는 앞마당이 바다라고 해도 과언이 아닐 정도로 멋진 위치에 자리하고 있다. 넓은 야외공간은 휴양지처럼 예쁘게 꾸며져 해안도로 드라이브 중에 들르는 여행객들도 상당하다. 또한 휴일로는 비주얼이 뛰어난 시그니쳐 메뉴 한라산 케이크로도 유명하며 커피나 음료 메뉴는 물론 크림브륄레  비스킷슈  크로아상 등 디저트 종류도 다양해 선택의 폭이 넓다. 오후에 방문한다면 제주위트에일  스텔라  빅웨이브 등 병맥주도 판매하고 있으니 오션뷰 루프탑에서 석양을 보며 마셔보길 추천한다.,가능,0.0,10:00~20:00 (라스트오더 19:30),,휴라떼,휴라떼 / 마당라떼 / 설록라떼 / 한라산케이크 / 아메리카노 등,,가능,가능,,"화장실:가능
부대시설:단체석  주차장  화장실
",카페
2785334,카페리,63360.0,,010-2047-8244,제주특별자치도 제주시 구좌읍 평대2길 39 ,33.53397886,126.8396699,고즈넉한 분위기에 따뜻한 공간 카페리는 평대해수욕장에서 가까워 파도 소리와 함께 여유로운 시간을 즐길 수 있는 디저트 카페이다. 고양이를 위한 공간들이 눈에 띄며 반려동물 동반이 가능하다. 최근 제주 동쪽 카페라는 검색어로 구좌읍에 있는 제주 전통 구옥 카페 투어를 하는 여행객들이 늘고 있다. 카페리도 지역 특색을 살려 당근 케잌과 당근 쥬스가 대표 메뉴이며 눈 덮힌 한라산을 연상케 하는 한라산 케이크도 유명하다. 야외 정원은 압도적인 스케일의 팜파스를 배경으로 동그랗게 파인 포토존이 특히 매력적이다.,가능,0.0,10:00~18:00 (라스트오더 16:50),인스타그램 별도 공지,한라산 케이크,당근케이크/ 제주 고양이 푸딩 / 당근주스 등,,가능,가능,,"부대시설:단체석  주차장  화장실
화장실:있음
",카페
2786082,그초록,63358.0,,010-7777-4244,제주특별자치도 제주시 구좌읍 행원로7길 23-16 ,33.55638973,126.8064139,제주 동쪽의 아름다운 월정리해안도로에 자리한 카페다. 이름 그대로 공간 구석구석 초록빛 나무와 식물들로 싱그러운 감성이 묻어난다. 빈티지한 가구와 나무 소재의 소품들이 많아서 전체적으로 아늑하고 따스한 분위기가 매력이다. 바다가 바라보이는 아담한 정원도 자리해 여유롭게 쉬어가기 좋다. 이곳의 대표메뉴는 아보카도커피. 언뜻 어울릴 것 같지 않지만  커피 특유의 쌉쌀함이 부드러운 아보카도와 어우러져 색다른 맛의 조화를 자랑한다. 신선한 아보카도를 푸짐하게 넣은 아보카도 샌드위치도 인기메뉴다. 간판에도 아보카도가 그려져 있고 관련 굿즈도 판매한다.,가능,0.0,09:00~20:00,매주 목요일,아보카도커피,아보카도샌드위치 / 아메리카노 / 몬테비앙코 등,,없음,,,"부대시설:
",카페
