ID,명칭,우편번호,관리자,전화번호,주소,위도,경도,개요,문의 및 안내,규모,좌석수,주차 시설,어린이놀이방,개업일,영업시간,쉬는날,대표메뉴,취급메뉴,할인정보,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,인허가번호
2785326,월정리 달이뜨는식탁 (달이뜨는식탁),63358,,,제주특별자치도 제주시 구좌읍 월정1길 14 ,33.5531870564,126.7908042579,월정은 달이 뜨는 바닷가라는 의미를 가진 시골 마을이다. 아름다운 월정 마을의 달이 뜨는 식탁은 파스타 맛집으로 유명하다. 창 너머로는 월정 바다가 보이고 루프탑에서는 시골 마을을 감상할 수 있다. 3cm나 되는 두꺼운 흑돼지 돈가스부터 딱새우 로제파스타  통베이컨 크림파스타가 인기 메뉴이다. 재료 소진 및 임시 휴무는 인스타로 공지되니 확인하고 방문하는 게 좋다. 월정리 해수욕장과 가까워 해변을 산책하기도 안성맞춤이다.,0507-1330-8538,,,가능,0,,11:00 ~ 20:00 (라스트오더 19:00)<br>※ 재료 소진 시 조기 마감,연중무휴,제주 딱새우 로제파스타,두꺼운 흑돼지돈가스 / 제주 마늘 알리오올리오 / 통베이컨크림파스타 / 해산물덮밥 외,,,가능,가능,,"화장실:가능
부대시설:주차장  화장실  야외테이블
",20180621223.0
2785334,카페리,63360,,,제주특별자치도 제주시 구좌읍 평대2길 39 ,33.5339788601,126.839669904,고즈넉한 분위기에 따뜻한 공간 카페리는 평대해수욕장에서 가까워 파도 소리와 함께 여유로운 시간을 즐길 수 있는 디저트 카페이다. 고양이를 위한 공간들이 눈에 띄며 반려동물 동반이 가능하다. 최근 제주 동쪽 카페라는 검색어로 구좌읍에 있는 제주 전통 구옥 카페 투어를 하는 여행객들이 늘고 있다. 카페리도 지역 특색을 살려 당근 케잌과 당근 쥬스가 대표 메뉴이며 눈 덮힌 한라산을 연상케 하는 한라산 케이크도 유명하다. 야외 정원은 압도적인 스케일의 팜파스를 배경으로 동그랗게 파인 포토존이 특히 매력적이다.,010-2047-8244,,,가능,0,,10:00~18:00 (라스트오더 16:50),인스타그램 별도 공지,한라산 케이크,당근케이크/ 제주 고양이 푸딩 / 당근주스 등,,,가능,가능,,"부대시설:단체석  주차장  화장실
화장실:있음
",20170628319.0
2786082,그초록,63358,,,제주특별자치도 제주시 구좌읍 행원로7길 23-16 ,33.5563897315,126.8064139404,제주 동쪽의 아름다운 월정리해안도로에 자리한 카페다. 이름 그대로 공간 구석구석 초록빛 나무와 식물들로 싱그러운 감성이 묻어난다. 빈티지한 가구와 나무 소재의 소품들이 많아서 전체적으로 아늑하고 따스한 분위기가 매력이다. 바다가 바라보이는 아담한 정원도 자리해 여유롭게 쉬어가기 좋다. 이곳의 대표메뉴는 아보카도커피. 언뜻 어울릴 것 같지 않지만  커피 특유의 쌉쌀함이 부드러운 아보카도와 어우러져 색다른 맛의 조화를 자랑한다. 신선한 아보카도를 푸짐하게 넣은 아보카도 샌드위치도 인기메뉴다. 간판에도 아보카도가 그려져 있고 관련 굿즈도 판매한다.,010-7777-4244,,,가능,0,,09:00~20:00,매주 목요일,아보카도커피,아보카도샌드위치 / 아메리카노 / 몬테비앙코 등,,,없음,,,"부대시설:
",20160628222.0
2787145,수국수국,63624,,,제주특별자치도 서귀포시 표선면 성읍정의현로22번길 18-8 20호,33.384450352,126.8031265043,제주 성읍민속마을 내에 자리한 카페다. 제주의 전통 돌담집을 활용한 만큼 정겹고 따스한 분위기가 인상적이다. 이곳의 대표 메뉴는 청귤 모히또이다. 제주 재래 귤인 청귤을 이용해 모히또 특유의 상큼한 맛을 잘 표현했다. 청귤 차와 금귤 차 등 직접 만드는 차 종류도 공간과 잘 어우러진다. 감귤 가래떡과 감귤 토르티야 같은 가벼운 먹거리도 함께 판매한다. 공방 카페를 표방한 만큼 가죽 제품이나 드림캐처 만들기  들꽃 부케 만들기 같은 다양한 체험 프로그램도 선보인다. 주인장이 직접 만든 제품은 판매도 가능하다. 카페 입구에는 버려진 나무로 재활용 그네를 만들어 아이들에게 색다른 즐길 거리가 된다. 반려견 동반도 가능하다.,010-9170-3069,,,가능 (공영주차장),0,,10:00~18:00,"매주 토요일, 일요일",청귤모히또,커피 / 허브차 / 가래떡 등,,,없음,,,,
2788879,해성도뚜리,63049,,,제주특별자치도 제주시 애월읍 애월해안로 682 ,33.4817883145,126.3750059087,흑돼지 전문점이지만 신라호텔 셰프가 개발해 기부한 토마토짬뽕으로도 유명하다. 토마토짬뽕은 제주 앞바다에서 채취한 톳  미역  황게새우  특제 토마토소스가 들어가 있다. 특히 흑돼지점심특선이 한 끼 식사로 인기다. 흑돼지구이와 각종 제주 반찬  비빔 채소가 쌈 야채와 함께 나온다. 밥을 비벼 먹을 수 있도록 계란프라이와 강된장  콩나물국이 제공된다. 손님이 많을 경우 웨이팅이 길어질 수 있다.,064-713-6321,,,가능,0,,11:30~22:00,연중무휴,흑돼지오겹살,흑돼지목살 / 오겹살 / 흑돼지점심특선 / 토마토짬뽕 등,,,없음,,,,19960627037.0
2790670,사일리커피,63513,,,제주특별자치도 서귀포시 대정읍 최남단해안로 412 ,33.1999817993,126.2759124763,송악산  가파도  마라도  산방산을 동시에 전망할 수 있는 사일리커피는 제주도 최남단에 있다. 탁 트인 곳에 자리 잡아 제주 바다를 한눈에 담을 수 있어서 한번 와봤던 사람들은 잊지 못하고 다시 찾는 곳이다. 이곳의 시그니처 메뉴 중 하나인 샤벳 에이드와 샤일리 시나브로는 음료에 솜사탕  레몬 퓌레를 넣으면 색이 변해 이색적인 맛과 재미를 주어 인기가 많다. 커피뿐 아니라 에이드  라떼  베이커리 등을 판매하여 아이와 함께 오기도 좋다. 테라스로 나가면 하모 방파제와 검은 현무암을 볼 수 있는 해변이 있어 커피도 마시고 제주 해변도 거닐 수 있다. <바퀴 달린 집> 촬영지로도 유명하다.,010-9904-3382,,,가능,0,,10:00~18:00,연중무휴,사일리 시나브로 티,사일리 커피 / 사일리 바다라떼 / 가파도 청보리미숫가루 / 스무디 등,,,가능,가능,,"화장실:있음

부대시설:단체석  주차장  화장실

",20080631181.0
2791213,오늘은녹차한잔,63624,,,제주특별자치도 서귀포시 표선면 중산간동로 4772 ,33.3818782196,126.7910859395,오늘은녹차한잔을 방문하면 녹차밭 구경부터 베이커리 카페는 물론 녹차 족욕 체험 그리고 동굴까지 볼 수 있다. 1층에는 녹차 관련 기념품 숍과 족욕 체험실이 있고  2층에 베이커리 카페가 있다. 녹차가 메인인 이곳의 시그니처 메뉴는 역시 녹차의 종류인 호지차로 만든 아이스크림  밀크티  셰이크이다. 떫은맛을 줄이기 위해 두 번 덖어 더 구수하고 카페인은 일반 녹차의 1/3로 어른  아이 등 누구나 부담 없이 즐길 수 있다. 카페 이용 전 녹차 밭과 동굴 구경을 하고 이곳에만 있는 녹차 족욕 체험장을 이용해 보는 것도 좋다. 버블 족욕제  녹차 소금  녹차 오일을 제공하여 약 30분 동안 피로를 풀어주는 마사지 프로그램이다. 다양한 볼거리  즐길 거리가 있어 제주도 서귀포시 표선을 여행한다면 꼭 방문해 보길 추천한다.,064-787-6888,,,가능,0,,카페 09:00 ~ 17:30 (라스트오더 17:00)<br>족욕체험 10:00 ~ 17:00 (사전예약),,호지차 아이스크림,새싹보리 밀크티 / 말차 아이스크림 / 한라봉 에이드 / 말차라떼 / 밀크쉐이크 외,,,가능,가능,인터넷 소셜커머스 구매 가능,"부대시설:단체석 / 무선인터넷 
",20200631921.0
2791425,중문수두리보말칼국수,63546,,,제주특별자치도 서귀포시 천제연로 192 (중문동),33.2516062199,126.4250095051,중문에 위치한 수두리 보말칼국수는 2013년 9월 오픈한 이래로 꾸준하게 도민과 관광객들의 사랑을 받아온 맛집이다. 직접 반죽한 톳 면에 매일 아침 준비하는 자연산 보말을 활용해 육수를 낸다. 반찬 역시 직접 손질하고 만들어 제공해 모든 메뉴에서 이곳 주인장만의 손맛이 느껴진다. 메뉴는 4가지로 단출한 편이다. 톳 보말칼국수인 수두리 보말칼국수는 시그니처 메뉴이며  진한 보말 육수와 쫄깃한 톳 면의 조화가 좋다. 이 밖에도 톳 성게 칼국수와 성게 전복죽  애피타이저로 먹을 수 있는 물만두 메뉴도 한 번씩 맛보기를 추천한다.,064-739-1070,,,,0,,08:00 ~ 16:30 (라스트오더 16:00),매주 화요일,수두리보말칼국수,보말죽 / 물만두 등,,,가능,,,"부대시설:화장실

",
2791440,제주한라국수,63546,,,제주특별자치도 서귀포시 천제연로188번길 17 (중문동),33.2503119092,126.4244290287,제주 한라 국수는 제주산 돼지고기로 만든 고기 국수와 국밥 메뉴를 판매하는 한식당이다. 특히 고기 국수가 맛이 좋아 TV 프로그램에도 자주 방영됐으며  관광객뿐만 아니라 현지인들도 추천하는 식당으로 알려졌다. 고기 국수는 제주산 돼지 사골 육수에 제주 전통방식의 건면을 삶고  수육을 고명으로 내는데  한라 국수는 특유의 진하고 부드러운 육수로 남녀노소 입맛을 사로잡았다. 이곳의 또 하나의 별미는 아강발 메뉴이다. 아강발은 어린 돼지족발을 이르는 제주도 방언으로  쫄깃한 식감과 고소한 맛이 일품이다.,064-738-6392,,,가능 (도로 공용주차장),0,,08:00~20:00 (라스트오더 19:30),연중무휴,고기국수,열밥 / 수육 / 아강발 등,,,가능,,,"화장실:있음
",20090631382.0
2792535,선흘곶,63340,,,제주특별자치도 제주시 조천읍 동백로 102 ,33.5082297468,126.7179949446,선흘곶은 제주시 조천읍에 있는 한식집이다. 입구를 들어서면 주인장의 손길이 닿은 정겨운 느낌의 내부와 오밀조밀하게 꾸며놓은 넓은 정원이 손님들을 반긴다. 제주에서 나는 식자재로 만든 건강한 쌈밥이 이 집의 주력 메뉴다. 반찬이 풍성하게 차려지고 부드럽고 야들야들한 돔베 고기와 고등어구이  그리고 쌈 채소가 나온다. 쌈에 고등어와 돔베 고기를 올리고  양념과 함께 싸서 먹으면 건강한 한 끼 식사를 즐길 수 있다. 매주 화요일은 휴무이며  넓은 주차장이 있다.,064-783-5753,,,가능,0,,10:00~18:00 (라스트오더 16:00),매주 화요일,쌈밥 정식,,,,가능,,전화문의,"화장실:있음 (남/녀구분)
",20070627460.0
2792539,한림칼국수 제주본점,63032,,,제주특별자치도 제주시 한림읍 한림해안로 141 ,33.4155882987,126.2615228216,한림칼국수 제주 본점은 협재 해수욕장 인근에 있는 칼국수 전문점으로  오랜 세월 한자리를 지켜오며 많은 단골을 만든 전통 맛집이다. 푸짐하고 가성비가 좋으며 아침 식사도 가능해서 아침부터 많은 손님이 찾는다. 메뉴는 4가지로 보말칼국수  영양보말죽   닭칼국수  매생이바당전등이 있다. 대표 메뉴인 보말칼국수는 매생이가 들어간 덕에 걸쭉하며  국물이 가볍지 않아 한 그릇만 먹어도 포만감이 느껴진다. 취향에 따라 청양고추를 넣어 먹어도 좋다.,070-8900-3339,,,가능,0,,07:00~15:00,매주 일요일,보말칼국수,영양보말죽 / 닭칼국수 / 매생이바당전,,,가능,,전화문의,"화장실:있음 (남/녀 구분)
",20140627018.0
2792543,협재 수우동,63011,,,제주특별자치도 제주시 한림읍 협재1길 11 ,33.3966484295,126.2424721239,제주 한림읍에 자리한 협재 수우동은 금능해수욕장과 가까이 있는 일식집이다. 제주의 정겨움이 묻어나는 아담한 돌담 집 사이에 연두색으로 칠한 작은 가게가 나오는데  바로 수요미식회에도 출연한 수우동이다. 안으로 들어가면 탁 트인 풍경 너머로 바다가 한눈에 담겨 먹는 재미뿐 아니라 보는 재미도 있다. 메뉴는 온우동과 냉우동  돈가스 등이 있다. 대표 메뉴는 자작냉우동이다. 레몬즙을 뿌리고 무와 쪽파  덴카츠를 면과 육수에 함께 섞어 먹으면 된다. 탱탱한 면과 깔끔한 육수가 잘 어우러져 자극적이지 않은 맛을 낸다.,064-796-5830,,,가능,0,,10:30~16:00,매주 화요일,일식우동,핑거돈가스정식 / 둥글넙적 어묵우동 / 모둠튀김 / 고로케 등,,,가능,가능,전화문의,"부대시설:주차장  화장실
화장실:있음
",20140627726.0
2794971,일통이반,63166,,,제주특별자치도 제주시 중앙로2길 25 (삼도이동),33.5170978512,126.5220895397,일통이반은 다양한 해산물 메뉴를 신선하게 즐길 수 있는 해산물 요리 전문점이다. 제주시 삼도이동에 자리하고 있으며  관광객과 현지 도민들도 즐겨 찾는다. 이곳은 제주도 1호 해남이 직접 잡아 올린 해산물로 운영하는 제주 토속 식당인데  이 때문에 쉽게 접하기 힘든 자연산 꽃 멍게  홍해삼 등의 해산물을 만나 볼 수 있다. 대표 메뉴는 싱싱하고 먹음직스럽게 주황빛을 뽐내는 성게알이다. 식당에서 제공해 주는 김과 참기름 등을 함께 싸서 먹으면 된다. 이 밖에도 제철 회와 고소한 보말죽도 인기 메뉴다.,064-752-1028,,,가능 (인근 공영주차장 이용),0,,12:00~23:30 (라스트오더 22:30),매주 화요일,모둠해산물,문어숙회 / 돌멍게 / 성게알 / 보말죽 등,,,가능,가능,현장선착순,"화장실:가능 (남/녀구분)
",20110627940.0
2798036,숙성도노형본관,63082,,,제주특별자치도 제주시 원노형로 41 (노형동),33.4850591422,126.4850351548,숙성도는 100% 제주 흑돼지를 차별화된 기술로 숙성하여 제공하는 돼지고기구이 전문점이다. 이곳은 선별된 정육을 진공으로 포장해 영하 1도의 염수로 보관하는 워터에이징 후  바람과 온도  습도를 관리하는 드라이에이징까지 교차로 숙성한다. 또한  돼지고기 하면 떠오르는 삼겹살 부위가 아니라 비선호 저지방 부위인 등심  앞다리  뒷다리 등 기타 부위들을 전문적인 숙성법으로 더 맛있게 맛볼 수 있다는 점이 이 집만의 특징이다.,064-711-5212,,,가능,0,,11:30~21:30 (브레이크타임 14:30~15:30 / 라스트오더 21:00),연중무휴,교차숙성 흑돼지,숙성 통항정살 / 갈치속젓 볶음밥 / 동치미 열무국수 등,,,가능,,,"부대시설:단체석  주차장  화장실(남녀구분)  무선 인터넷 

",20020627402.0
2831635,오는정김밥,63590,,,제주특별자치도 서귀포시 동문동로 2 ,33.2496475788,126.5675888551,제주 서귀포 여행자의 거리에 있는 오는정김밥은 제주의 대표 김밥 맛집이다. 줄을 서서 예약하고 받아 갈 때도 긴 줄을 서야 하는 수고를 마다하지 않는다. 밥에 양념하고 김밥 소로 유부튀김을 넣는 것이 특징이다. 메뉴는 원조 오는정김밥을 비롯해 치즈김밥  떡갈비김밥 등 여섯 가지다. 매장에서는 먹을 수 없고  2줄 이상 포장만 가능하며  예약시간을 30분 초과하면 예약이 취소된다. 서귀포 이중섭 거리와 천지연폭포  정방폭포에서 가깝다.,064-762-8927,,,불가능,0,,09:00~19:00 (13:00 ~ 14:30 브레이크타임),매주 일요일,원조오는정김밥,"치즈김밥, 떡갈비김밥, 참치김밥, 깻잎김밥, 멸치김밥",,,,,,,20080631118.0
2837181,가시어멍김밥,63097,,,제주특별자치도 제주시 월랑로 36 ,33.4888641378,126.4763302701,가시어멍김밥은 제주특별자치도 제주시 노형동에 있는 분식집이다. 제주 공항과 10분 거리인 시내 중심가에 있어 공항 도착 전후의 한 끼 식사로 좋다. 가시어멍은 제주도 방언으로 장모님을 뜻한다. 제주 톳을 넣은 김밥으로 유명해지면서 지금은 전국에 체인점을 가진 가시어멍김밥의 본점이 되었다. 대표 메뉴는 톳김밥과 새우튀김을 넣은 새우깡 떡볶이고 비빔만두와 숙주라면  한우 떡국도 많이 찾는다. 관광객의 경우 김밥을 포장하여 여행 다니는 사람들이 많다. 오전 7시에 영업을 시작해 아침식사를 하기에도 좋다. 가까운 곳에 이호테우 해변과  내도 알작지 해변 등이 있다.,064-747-6316,,,없음(근처 공영주차장 있음),0,,07:00~20:00 (19:50 라스트오더),연중무휴,가시어멍김밥,"새우깡떡볶이, 국물떡볶이, 비빔만두, 숙주라면, 가시어멍우동, 치즈돈가스, 한우떡국 등",,,,,,,20210622583.0
2838079,비마이게스트,63011,,,제주특별자치도 제주시 한림로 406 1층,33.3979927727,126.2454968306,"비마이게스트는 제주 협재 우체국 앞 버스정류장 근처에 있다. 커피와 브런치 메뉴로 크로플을 판매하며 여름철에는 제주 애플망고빙수가 인기이다. 바닷가 근처이지만 바다는 보이지 않고 통창 밖의 작은 마당 공간에는 카페를 시작할 때부터 함께 했다는 길고양이가 보인다. 빈티지한 색감과 차분한 플랜테리어가 돋보이는  아는 사람만 찾아오는 작은 카페이다. 근처 여행지로 협재해수욕장  금능해수욕장 등이 있다. 
※ 반려동물 동반 가능",064-796-9612,,,불가,0,,09:30~17:30 (라스트오더 17:00)<br>※재료소진시 조기마감,연중무휴,제주 애플망고빙수,제주 애플망고빙수 / 딸기 크림 라테 / 제주 금귤 에이드 / 아메리카노 등,,,,,,,20180621576.0
2845288,모노클제주,63610,,,제주특별자치도 서귀포시 태위로360번길 30-8 ,33.2729274271,126.684550421,"모노클제주는 제주특별자치도 서귀포시 남원읍 위미리에 있는 베이커리 카페다.
넓은 잔디 정원에 파라솔이 있는 테이블을 설치해 어린이들이 뛰어놀기 좋고 반려견 입장도 가능하다. 카페 건물은 빨간 벽돌을 올려 빈티지한 창고형 스타일이지만 내부는 현대식 인테리어로 개성 있는 좌석을 배치했다. 포토존이 곳곳에 숨어 있다. 스콘과 까눌레 등 다양한 베이커리를 커피나 음료와 즐길 수 있는 곳으로 주변 여행지로 큰엉해안경승지가 있으며 주변 도로는 겨울철에 동백  봄에는 벚꽃이 유명하다.
※ 반려동물 동반 가능(매장 내 리드줄 착용과 배변 봉투 필참)",070-7576-0360,,,없음,0,,10:00~18:30 (18:00 라스트오더),연중무휴,스콘,"아인슈페너, 아메리카노, 카페라떼, 까눌레, 케이크류",,,,,,,20180624593.0
2851930,도치돌한우숯불,63038,,,제주특별자치도 제주시 천덕로 440-1 ,33.4199445958,126.3392548524,도치돌한우숯불은 제주 중산간 납읍리에 있다. 도치돌은 도끼돌을 뜻하는 것으로 납읍리와 어음리 사이 하천 중앙에 삼각형 모양의 도끼날 형태를 한 가로 5m*높이 6m 크기의 바위다. 여행자들이 흑돼지를 많이 찾는 제주에서 흔치 않은 한우고깃집으로 당일 도축한 신선한 재료로 만든 갈비탕  한우등심  육회가 인기다. 예능프로그램 1박 2일 촬영 팀이 다녀간 후 더 유명해졌다. 근처 여행지로 도치돌알파카목장이 있다.,064-799-1415,,,가능,0,,09:00~21:00,명절 당일 휴무,모듬구이/육회,갈비탕/곱창전골/간천엽/육사시미,,,,,,,20020627917.0
2853291,타무라,63343,,,제주특별자치도 제주시 중산간동로 670 1층,33.4989714565,126.6568893511,타무라는 제주 동쪽 조천읍 대흘초등학교 건너편에 위치하고 있다. 타이 푸드를 재해석하여 제공하는 태국 요리전문점으로 똠얌꿍  팟타이  푸팟퐁커리  쏨땀  모닝글로리 등을 맛볼 수 있다. 가수 아이유 방문으로 더욱 유명해졌으며  건축디자이너가 직접 디자인한 인테리어가 이색적이고 로맨틱한 분위기를 더한다.,064-783-9460,,,가능,0,,11:00~21:00 (브레이크타임 15:00~17:00 / 라스트오더 20:00),매주 수요일~목요일,똠얌꿍,팟타이 / 얌운센 / 그린커리 / 푸팟퐁커리 / 쏨땀 외,,,,,,"화장실:있음
",20170627864.0
2853621,우무,63012,,,제주특별자치도 제주시 한림로 542-1 ,33.405928177,126.2564540339,우무는 한림방파제 근처에 있으며 제주 우무의 본점이다. 우무는 우뭇가사리를 뜻하며 해녀가 채취한 우뭇가사리를 오래 끓여 수제 푸딩을 만든다. 보통의 푸딩보다 부드러워  가볍게 디저트로 먹기 좋다. 커스터드푸딩  말차푸딩  초코푸딩과 다양한 시즌 메뉴를 테이크아웃으로 판매하며 푸딩의 인기로 제주블루보틀  편의점 등과 협업하였고  제주시에도 지점이 있다. 매장 안에 다양한 굿즈를 전시 판매한다. 주변 여행지로 비양도 가능 한림항  협재해수욕장  금능해수욕장 등이 있다.,010-6705-0064,,,불가,0,,09:00~20:00,연중무휴,커스터드 푸딩,성읍말차푸딩 / 초코푸딩 / 당근푸딩 / 비건푸딩 / 밤호박푸딩 외,,,,,,,20180621944.0
2854041,별돈별 정원본점,63008,,,제주특별자치도 제주시 고산로8길 21-15 ,33.3088766061,126.1800961663,별돈별은 제주 한경면 고산초등학교 근처에 있다. 대표 메뉴는 제주산 흑돼지로 신선한 흑돼지를 연탄불에 은은하게 구워 부드럽게 육즙을 가두어 맛이 좋다. 그 외 와인과 함께 즐길 수 있는 흑돼지 와인 세트가 있고  백돼지 구이도 있다. 특히 이곳은 분위기 있는 정원과 노을 풍경이 아름다워 여행자들 사이에 사진 찍기 좋은 고깃집으로도 알려져 있다. 주변 여행지로 당산봉  자구내포구  수월봉  엉알해안 등이 있다.,064-772-5895,,,가능 (무료),0,,16:30~22:00<br>라스트오더 21:00,매주 수요일,제주산 흑돼지,제주산 흑돼지와인세트 / 제주산 백돼지 / 제주산 돼지와인세트 등,,,,,,"화장실:남/녀 화장실 구분
부대시설:단체석/무선인터넷 
",20180621221.0
2854078,시골길,63124,,,제주특별자치도 제주시 연동13길 9 ,33.4888672078,126.4947203377,시골길은 제주 시내에서 음식점이 집중되어 있는 연동 제원아파트 근처에 있다. 낙지볶음 전문점으로 메뉴는 낙지볶음과 청국장 두 가지뿐이다. 근처 직장인들 사이에 오랫동안 사랑받고 있는 도민 맛집으로  시골길 식당을 중심으로 낙지골목이 형성되었다. 가성비도 좋고 푸짐한 양으로 줄 서서 먹는 도민맛집이었다가 여행자 사이에서도 입소문이 나 대기가 더 길어졌다. 제주공항과 가깝고 주변에 비지니스호텔이 많고  주변 여행지로는 삼무공원이 있다.,064-743-1196,,,없음,0,,12:00~20:30,"명절, 매주 토, 일요일",낙지볶음,"청국장, 소면, 공기밥",,,,,,,19910627104.0
2854312,죽성고을,63240,,,제주특별자치도 제주시 한북로 176 ,33.4622818879,126.5341175164,죽성고을은 제주시 애조로와 한북로가 만나는 옛 죽성마을에 있다. 죽성은 43 사건 당시 잃어버린 마을로 지금은 주로 경작지로 쓰이고  근처에는 골프연습장이 있다. 도민사이에서 가성비 좋은 시래기돌솥 밥 전문점으로 소문이 났다. 밑반찬이 푸짐하고 옥돔구이  수육도 인기다. 시래기돌솥은 밥을 덜어 양념장  강된장과 비벼 먹고 돌솥에 물을 부어 누룽지를 만들어 먹는다. 제주시 동쪽 조천과 서쪽 애월을 연결하는 애조로 부근에 있으며 주변 여행지로 방성문계곡이 있다.,064-722-9693,,,가능,0,,08:00~20:30,연중무휴,시래기돌솥,시래기돌솥/ 옥돔구이 / 수육 / 가오리찜 등,,,,,,,20150627253.0
2854384,형돈,63233,,,제주특별자치도 제주시 구남로 22 ,33.4893510958,126.5329253392,형돈은 이도초등학교 근처에 있다. 제주산 흑돼지 근고기 전문점으로 연탄불에 천천히 익혀 먹는 것이 특징이다. 흑돼지  백돼지 중 선택할 수 있으며 추가메뉴는 김치찌개 한 가지로 다른 메뉴 없이 고기로 승부하는 전문점이다. 제주시 이도이동 주택가에 있는 도민 맛집이고  주변 여행지로는 제주민속자연사박물관  동문재래시장 등이 있다.,0507-1406-2073,,,있음 (인근 공영주차장도 이용가능),0,,12:30~22:30<br>라스트오더 21:30,매주 화요일,흑돼지 근고기,"백돼지 근고기, 김치찌개 등",,,,,,,20060627906.0
2854403,함덕회춘,63333,,,제주특별자치도 제주시 신북로 489 ,33.5431583226,126.6624906317,함덕회춘은 제주 함덕우체국 근처에 있다. 1940년대에 지어진 회춘의원 고옥을 개조한 식당으로 사용했던 물건을 활용해 식당 곳곳에 배치하였다. 깔끔한 내부 인테리어와 가성비 좋은 한정식을 맛볼 수 있는 식당으로 비빔밥에 김치전  된장찌개  돔베고기  고등어구이 등 상차림이 푸짐하다. 20명 이상일 경우 단체 예약을 할 수 있다. 주변 여행지로 함덕해수욕장  제주신흥해수욕장 등이 있다.,064-782-0853,,,가능,0,,"10:30~22:00 (브레이크타임 15:00~17:00) / 14:30, 21:30 라스트오더",매주 월요일,돔베세트,돔베세트 / 고등어돔베 세트 / 옛날호박찌개 등,,,,,,,20190621371.0
2854417,훈남횟집,63333,,,제주특별자치도 제주시 함덕13길 7 1층,33.5421279676,126.6678651887,훈남횟집은 함덕해수욕장 주차장 앞에 있다. 싱싱한 생선과 해산물을 이용하여 다양한 조합의 상차림을 제공하고 있다. 모둠회와 딱새우회  딱새우 라면으로 구성된 소딱세트가 대표메뉴이고  곁들이는 반찬으로 딱새우 튀김  알밥  콘치즈 등이 기본으로 나온다. 단 초밥을 추가 주문하여 생선회를 올려 초밥을 만들어 먹을 수도 있다. 포장할 경우 대기 없이 조금 더 합리적인 가격으로 구매할 수 있다. 주변 여행지로 함덕해수욕장  서우봉 등이 있다.,064-783-0083,,,있음,0,,12:00~23:30 (15:00~17:00 브레이크타임 22:30 라스트오더),연중무휴,소딱세트(모듬회소+딱새우회+딱새우라면),"해산물모둠, 모듬회, 딱새우세트, 고딱세트 등",,,,,,,20170631985.0
2858423,트로피컬 하이드어웨이 카페,63512,,,제주특별자치도 서귀포시 형제해안로 284 ,33.2092671261,126.2912859363,트로피컬 하이드어웨이 카페는 사계 형제해안도로 송악산 근처에 있다. 자연친화적인 브런치  베이커리를 맛볼 수 있으며 저녁에는 생맥주 펍으로 운영한다. 튀르키에식 피데 스타일의 피자를 맛볼 수 있으며 후무스 샐러드  팔라펠 플래터  리코타 샐러드 등의 지중해식 브런치 메뉴는 오후 5시까지 서비스 한다. 같은 건물에는 인피니티풀을 갖춘 트로피컬하이드어웨이 리조트를 운영 중이다. 주변 여행지로 산방산  사계해변  송악산 등이 있다.,064-792-1461,,,있음,0,,10:00~19:00 (18:00 라스트오더),연중무휴,후무스샐러드,"팔라펠플래터, 트로피컬리코타샐러드, 카프리초사피자, 스파이시 트로피컬 버거 등",,,,,,,20170632144.0
2858942,스테이위드커피,63077,,,제주특별자치도 제주시 해안마을5길 29 ,33.4582838623,126.4557438621,스테이위드커피는 제주시 평화로 중산간 쪽 해안초등학교 근처에 있다. 오랫동안 ‘최남단 로스터리 카페’로 유명했던 스테이위드커피가 제주시 해안동으로 이전하면서 오션뷰가 아닌 한라산 뷰 3층짜리 대형카페가 되었다. 핸드드립 커피전문점으로 세계 각국의 스페셜티 커피를 맛볼 수 있으며  원두와 드립백 커피를 매장에서 판매하며 인터넷 주문도 할 수 있다. 오전 9시에 오픈하여 간단한 베이커리와 브런치도 제공한다. 3층에서는 원목 가구를 전시  판매한다.,070-4400-5730,,,가능,0,,08:30~17:30 (라스트 오더 17:00),연중무휴,핸드드립커피,핸드드립커피 / 아메리카노 / 달달플랫화이트 / 수제바닐라라떼 / 잠봉뵈르크루와상 등,,,,가능,,"화장실:남녀 구분
",20210622245.0
2858991,중문해물라면오빠네 본점,63534,,,제주특별자치도 서귀포시 일주서로 962 ,33.2583635404,126.4080774899,중문해물라면오빠네 본점은 중문관광단지 예래입구사거리 근처에 있다. 인테리어부터 메뉴까지 주인장이 직접 만들고 개발한 것으로 대표 메뉴인 문어해물라면은 라면스프와 캡사이신을 넣지 않고 비법소스를 직접 만들어 제공하고  전복치즈밥은 리조또풍의 시그니처 메뉴로 문어라면과 잘 어울린다. 제주산 보말과 미역을 넣은 전복보말칼국수  제주 흑돼지로 맛을 낸 꼬기라면도 인기다. 주변 여행지로 중문관광단지  대왕수천예래생태공원 등이 있다.,064-738-8957,,,있음,0,,"10:00~20:30(브레이크 타임 15:00~16:00, 라스트 오더 20:00)",연중무휴,문어해물라면,"전복치즈밥, 전복보말칼국수, 꼬기라면 등",,,,,,,20170631963.0
