ID,명칭,우편번호,관리자,전화번호,주소,위도,경도,개요,문의 및 안내,규모,좌석수,주차 시설,어린이놀이방,개업일,영업시간,쉬는날,대표메뉴,취급메뉴,할인정보,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,인허가번호
2759096,곰막식당/곰막,63347,,,제주특별자치도 제주시 구좌읍 구좌해안로 64 ,33.5568605164,126.7205186105,전복죽 전문점인 곰막식당의 깨가 듬뿍 들어간 전복죽은 첫술부터 진한 고소함을 느낄 수 있다. 깊은 바다향이 나는 성게 국수와 회국수 역시 이 집의 대표 메뉴이며 비린내 없이 담백하다. 이곳은 생면으로 국수를 만들어 쫄면같이 쫄깃쫄깃한 식감이 입맛을 더 돋운다. 활어회도 인기 메뉴로 매일 지하 80m에서 염지하수를 끌어올려 사용하기 때문에 더욱더  싱싱한 회를 먹을 수 있다. 인기 많은 맛집답게 기본 반찬은 제공하지만  이후에는 주류  음료  추가 반찬  물  물티슈  국물  앞치마 등을 셀프로 가져와야 한다.,064-727-5111,,,가능 <br>요금 (무료),0,,09:30~21:00 (라스트오더 20:00),"매월 둘째주, 넷째주 목요일",성게국수,회국수 / 고등어회 / 고등어구이 / 활우럭탕 / 활전복죽 등,,,가능,,064-727-5111,"화장실:있음 (남녀 구분)

",20120628018.0
2759603,교래손칼국수(원조교래손칼국수),63346,,,제주특별자치도 제주시 조천읍 비자림로 645 ,33.4361675979,126.6760057906,직접 손으로 반죽해서 뽑은 초록색 생면과 진한 닭 국물이 인상적인 교래손칼국수는 제주의 느낌을 살린 건물 외관이 특징적이다. 넓은 주차장은 물론 버스 정류장 바로 앞에 있어 방문하기에도 매우 편하다. 내부도 매우 넓은 편이지만 항시 손님들로 붐벼 대기해야 하는 일이 잦으니 3시 이전 방문자들은 예약하는 게 좋다. 인기 메뉴는 진한 국물이 일품인 토종닭 칼국수와 바지락 칼국수이며 곁들여 먹는 깍두기와 배추김치도 깔끔하다. 든든한 식사 후 근처에 있는 거문오름과 사려니숲길을 산책하는 것도 좋다.,064-782-9870,,,가능,0,,10:30~17:00,매주 화요일,토종닭칼국수,바지락칼국수 / 비빔칼국수 / 보말전복칼국수 등,,,가능,가능,064-782-9870,"부대시설:단체석  아기의자  주차장  무선 인터넷  화장실
화장실:가능 (남녀 구분)
",19980628188.0
2759608,삼무국수,63125,,,제주특별자치도 제주시 삼무로3길 46-1 (연동),33.4905891798,126.4909789569,제주에 가면 꼭 한번 맛봐야 하는 음식들이 있다. 그중에서도 부담 없는 가격으로 제주만의 맛을 찾는 관광객에게 추천하는 고기국수는 진한 돼지고기 육수에 편육을 올려내는 음식이다. 제주 향토 음식인 고기국수는 마을에서 각종 경조사 때 돼지를 잡고 남은 고기와 면을 국물에 말아 먹은 것에서 유래했다고 한다. 제주공항에서 가까운 삼무국수의 고기국수는 담백하고 깔끔하여 특히 인기가 좋다. 또한 쫄깃한 국수 위에 싱싱하고 도톰한 제철 횟감에 채소를 곁들여 비벼 먹는 회 쟁반 국수도 별미이다.,064-711-5656,,,가능,0,,08:00~22:50,,고기국수,돔베고기 / 멸치국수 / 돼지국밥 / 메밀만두 / 순두부찌개 등,,,가능,가능,064-711-5656,"화장실:가능 (남녀 구분)
부대시설:주차장  화장실  단체석  무선 인터넷
",20070627234.0
2759610,손맛촌,63346,,,제주특별자치도 제주시 조천읍 비자림로 661 ,33.4373535996,126.6773612019,손맛촌은 고사리갈치조림과 통갈치구이 전문점으로 모든 수산물과 식재료를 국내산으로 사용한다. 통통한 갈치와 맛있는 양념  고사리가 어우러진 고사리갈치조림은 가장 인기 있는 메뉴 중 하나이다. 또한 갈치 본연의 맛을 느낄 수 있는 통갈치구이도 맛볼 수 있다. 이 외에도 전복뚝배기  성게미역국  전복물회  한치물회 등 다양한 종류의 한식 메뉴를 맛볼 수 있다. 돌문화공원  에코랜드  미니랜드  산굼부리  사려니숲길  절물자연휴양림에서 자동차로 약 5분 거리에 있어 조천을 방문한 관광객의 필수 코스이기도 하다.,064-783-3375,,,가능,0,,09:00~20:30<br>- 마지막 주문 19:30,연중무휴,고사리갈치조림,통갈치구이 / 전복뚝배기 / 성게미역국 / 전복물회 / 한치물회 등,,,가능,가능,064-783-3375,"화장실:가능 (남녀 구분)
부대시설:주차장  화장실  단체석  무선 인터넷
",20080627357.0
2759614,은혜전복,63043,,,제주특별자치도 제주시 애월읍 애월로1길 24-3 ,33.4630171463,126.3101647499,전복죽  전복뚝배기  전복구이  전복찜  전복돌솥밥 등의 메뉴만 있는 전복 전문 식당이다. 식당 대표는 제주 토박이로 한담해변 인근에서 전복 양식장을 함께 운영하고 있다. 전복은 친환경 수산물로 패류 중 단백질 함량이 가장 많은 영양 식품이다. 특히 해조류를 먹고 자라 푸르스름한 빛이 도는 전복 내장을 넣어 풍미가 남다른 전복죽은 손님들에게 인기 만점이다. 전복으로 건강한 식사 후 인근에 있는 멋진 카페가 즐비한 한담 해안가 산책을 즐기는 사람들도 많다.,064-799-9060,,,가능<br>요금 (무료),0,,09:40~20:00 (라스트오더 19:00),연중무휴,전복돌솥밥,전복물회 / 전복뚝배기 / 전복죽 / 전복회무침 등,,,가능,가능,064-799-9060,"화장실:없음 (남녀 구분)
부대시설:단체석  아기의자  무선 인터넷  주차장  화장실
",20160628542.0
2759616,이춘옥 원조 고등어쌈밥,63053,,,제주특별자치도 제주시 애월읍 일주서로 7213 ,33.4890243164,126.4187130541,이춘옥 원조 고등어 쌈밥은 잘 익은 묵은지와 고등어를 맛깔나게 조리하는 묵은지 찜 전문점이다. 올레 17코스 해안 도로변에  있어 오션뷰를 즐길 수 있다. 테라스 좌석이 마련되어 있어 탁 트인 바다의 시원한 풍경을 감상하며 식사할 수 있다. TV 방송에도 여러 번 방영되었으며 대표 메뉴는 윤기가 흐르는 고등어를 푹 익은 묵은지에 돌돌 말아먹는 고등어 쌈밥이다. 그와 함께 테이블을 가득 채울 만큼 커다란 통갈치구이도 인기 만점이다.,0507-1402-9914,,,가능,0,,09:00~21:00 (브레이크타임 16:00~17:00 / 점심 라스트오더 15:00 / 저녁 라스트오더 20:00),연중무휴,고등어 묵은지 찜,은갈치조림 / 통갈치구이 / 전복뚝배기 등,,,가능,가능,064-799-9914,"부대시설:단체석  아기의자  주차장  무선 인터넷  화장실
화장실:가능 (남녀 구분)
",19970627883.0
2759849,임금님밥상,63106,,,제주특별자치도 제주시 오광로 128 (노형동),33.4849337731,126.4609483627,오전 8시 30분부터 오후 3시까지 운영하는 고등어 김치찜  생선구이백반(고등어  조기  옥돔 등 3마리)  육개장 전문점. 사위가 직접 잡은 제주산 생선만 사용하기 때문에 국내산 싱싱한 생선을 푸짐하게 먹을 수 있는 장점이 있다. 계란 프라이는 따로 시킬 수 있지만 톳무침  오이지무침  깻잎절임  콩자반  파래부침개 등 소박하면서도 하나하나 정갈한 밑반찬들이 가슴 따뜻해지는 집밥같이 느껴진다. 제주공항 근처이다 보니 여행 다니면서 그리워지는 한식 밥상 먹기 좋은 곳이다.,064-747-2798,,,가능 (15대),0,,08:30~15:00,"매월 둘째 주, 넷째 주 수요일",생선구이백반,갈치조림 / 뚝배기불고기 등,,,가능,가능,064-747-2798,"부대시설:주차장  화장실  무선인터넷
화장실:가능 (남녀구분)
",20050627109.0
2763762,구좌상회,63340,,,제주특별자치도 제주시 조천읍 선교로 198-5 ,33.4857235955,126.6988860073,월정리 해변가에 위치한 구좌상회는 제주 돌담으로 지어진 옛집 풍경을 간직한 고즈넉하고 아담한 카페이다. 집 두 채를 개조하여 빈티지한 멋스러움을 간직하면서도 통창으로 보이는 경관이 감성을 더욱 자극한다. 시그니쳐 메뉴인 당근케이크는 촉촉한 케이크 시트와 당근이 맛의 조화를 이룬다. 소녀감성 가득한 찻잔에 홍차를 곁들이며 조용하게 감상에 빠져들기 좋다. 테이블과 의자  식물들이 놓여있는 앞마당은 그 자체가 포토존이다. 제주스러움을 느끼고 싶다면 꼭 가봐야 할 카페이다.,010-6600-6648,,,불가 (마을 공영주차장 이용 가능),0,,10:30~18:00,"매주 화요일, 수요일",당근케이크,커피 / 케이크 / 블랙티 / 한라봉차 등,,,가능,가능,,"화장실:가능 (남녀 구분)
부대시설:무선 인터넷  화장실
",20160628140.0
2763767,바다를본돼지,63003,,,제주특별자치도 제주시 한경면 판포1길 16 ,33.365678936,126.1979211328,비양도가 보이는 바다 경치를 감상하며 제주 흑돼지와 해산물을 함께 먹을 수 있는 바다를본돼지는 판포포구 근처에 위치해 있다. 식당 내부는 넓고 바다를 향해 폴딩도어가 있어 시원한 개방감을 준다. 대표 메뉴인 흑돼지구이를 고사리에 싸서 멜젓에 콕 찍어 먹으면 맛이 일품이다. 또한 돌솥밥에는 비벼 먹을 수 있는 전복 내장 소스가 함께 나와 인기가 좋다. 가성비 좋은 점심특선을 선호하는 손님도 많지만 저녁에 방문하여 붉은 석양을 보며 먹어도 좋다.,0507-1385-5536,,,가능,0,,12:00~22:00 (라스트오더 21:00),연중무휴,흑돼지 2인 세트,흑오겹살 / 흑목살 / 키조개야채볶음 / 새우구이 등,,,가능,가능,,"화장실:가능 (남녀 구분)
부대시설:단체석  무선인터넷   주차장  화장실
",20120628099.0
2763771,바다속고등어쌈밥,63053,,,제주특별자치도 제주시 애월읍 일주서로 7089 ,33.484299651,126.4067836428,바다속고등어쌈밥은 든든하고 맛있는 식사를 할 수 있는 제주 애월에 위치한 고등어 쌈밥 맛집이다. 넓은 주차장을 갖추고 있어 편안하게 주차할 수 있고  아침 일찍부터 밤 늦게까지 브레이크 타임 없이 운영해 언제든지 찾아가도 식사를 할 수 있는 곳이다. 잘 익은 묵은지와 어우러져 깊고 진한 맛을 머금은 고등어를 신선한 쌈에 싸 먹으면 밥도둑이 따로 없다. 제주도와 인근 지역의 특산 막걸리와 기념품도 함께 판매하고 있으며 바다속고등어쌈밥에서 직접 담그는 간장게장도 따로 구입이 가능하다.,064-745-6466,,,가능,0,,08:00 ~ 21:00<br>(라스트오더 20:15),연중무휴,고등어쌈밥,흑돼지두루치기쌈밥 / 전복뚝배기 / 고등어구이 등,,,가능,가능,064-745-6466,"부대시설:단체석  무선인터넷  주차장  화장실
화장실:가능 (남녀 구분)
",20100627465.0
2763796,착한집,63149,,,제주특별자치도 제주시 서광로 98 (오라삼동),33.5000133921,126.5070162384,착한집은 50년이 넘는 역사를 자랑하는 갈치조림 맛집이다. 제주국제공항 인근에 위치해 제주 여행의 시작과 끝을 함께 하기에 좋다. 제주산 갈치와 제주산 갈비를 한 번에 맛볼 수 있는 갈갈조림이라는 착한집만의 시그니처 메뉴로 유명하다. 해산물인 갈치와 육고기인 갈비의 만남이 낯설게 느껴지지만  한데 어우러지면 독특하고 맛깔스러운 조화를 이룬다. 조림 외에 고등어구이도 맛있다는 평이다. 신선한 재료로 만드는 음식으로 건강하고 푸짐한 식사가 가능하다.,064-713-7136,,,가능,0,,11:00~21:00 (브레이크타임 15:00~17:00 / 라스트오더 20:00),매주 수요일,통갈치조림,갈치회 / 고등어회 / 고등어조림 /고등어구이 / 옥돔구이,,,가능,가능,064-713-7136,"화장실:가능 (남녀 구분)
부대시설:단체석  무선 인터넷  주차장  화장실
",20140627226.0
2763806,토끼와거북이,63114,,,"제주특별자치도 제주시 서해안로 498-6 (용담삼동,블루문)",33.5188305158,126.4921226623,토끼와거북이는 갈치조림부터 자연산 활어회  상다리 부러지는 정식 상차림까지 제주도의 다양한 맛을 즐길 수 있는 향토 음식 전문점이다. 제주국제공항 근처에 위치해 제주 여행의 시작과 끝에 방문하기 좋고 넓은 주차장을 갖추고 있어 편리하다. 얼큰하고 깊은 맛의 갈치조림으로 유명하며 다양한 종류의 신선한 회도 함께 맛볼 수 있다. 아침 식사도 가능한 데다가  규모가 큰 단독 건물 식당이라 단체로 식사하기 좋다. 메뉴가 다양해 골라 먹는 재미가 있는 곳이다.,064-713-4444,,,가능 <br>요금 (무료),0,,08:00~21:00 (라스트오더 19:30),연중무휴,갈치조림,토끼상차림 / 통갈치구이 / 전복죽 / 보말국 / 성게국 외,,,가능,가능,064-713-4444,"부대시설:단체석  무선인터넷  장애인 편의시설  주차장  화장실
화장실:가능 (남녀 구분)
",20030627256.0
2767589,안녕전복,63116,,,제주특별자치도 제주시 오일장중길 89-16 (도두일동) 안녕전복 건물 1층,33.4989963433,126.4759245195,제주시 삼도이동에 위치한 안녕전복은 누구나 쉽게 접할 수 있는 퓨전전복요리를 제공한다. 모든 메뉴엔 활전복만을 사용하며 전복폭탄전복죽  아보카도전복밥  한입 가득 전복초밥이 인기 메뉴이다. 매장 내부는 입식좌석으로 구성되어 있으며 좌석 간의 공간이 넓어 편안한 식사가 가능하며 좌석수가 많아 단체 모임이나 회식장소로도 알맞은 식당이다.,0507-1340-4716,,,가능 <br>요금 (무료),0,,08:40~19:00 (라스트오더 18:10),매주 목요일,활전복초장비빔밥,아보카도비빔밥 / 전복죽 / 전복육회무침 / 전복물회 / 안녕꽃돼지 외,,,가능,가능,064-751-4716,"화장실:남/여 구분
",20190620321.0
2774868,영실국수,63541,,,제주특별자치도 서귀포시 일주서로 470 (하원동),33.2544508767,126.4583815477,3대째 주방장이 매일 직접 뽑아내는 생면 100%를 사용한 고기국수 전문점 영실국수는 쫄깃하고 탱탱한 식감으로 유명하다. 고기국수  짬뽕  회국수  돌문어 비빔밥 등 다양한 메뉴가 준비되어 있다. 스포츠투데이 주관 2017년 고객 만족 부분 대상을 차지한 업체로 고기국수  비빔국수  짬뽕  돔베고기  수육  고기만두 등으로 구성된 가성비 좋은 영실상차림 세트가 유명하다. 또한  4세 미만의 아이에게는 국수가 무료로 제공된다.,0507-1467-8370,,,가능 (30대),0,,09:00~20:00 (라스트오더 19:20),,고기국수,영실해물특짬뽕 / 돌문어볶음면 / 돌문어볶음면 / 돔베고기 등,,,가능,가능,0507-1467-8370,"화장실:가능 (남녀 구분)
부대시설:단체석  무선 인터넷  유아시설(놀이방)  장애인 편의시설  주차장  화장실
",20160631164.0
2774884,운정이네,63550,,,제주특별자치도 서귀포시 중산간서로 726 (중문동),33.2635773213,126.4377636869,제주 중문 갈치전문점 ‘운정이네’는 제주도 여행 시 반드시 들러야 할 필수 코스 중 하나다. 1m가 넘는 제주 은갈치와 전복  산낙지  옥돔 등 다양한 해산물이 제공되고  전복  회  흑돼지족발  해물뚝배기 등 눈과 입을 즐겁게 하는 다채로움이 눈앞에 펼쳐진다. 직원들이 고객을 위하여 직접 갈치 살을 세심하게 발라줘 보드라운 갈치의 맛을 더욱 깊이 느낄 수 있다. 해물 들어간 미역국과 함께 나오는 돌솥밥에는 전복이 들어있어 진짜 제주의 맛을 느낄 수 있다. 후식으로 아메리카노  카페라떼  카푸치노  율무차  녹차와 한라봉 아이스크림  바닐라 아이스크림이 무료로 제공되어 즐거운 식사 장소로 안성맞춤이다.,064-738-3883,,,가능,0,,09:30~22:00,연중무휴,순살갈치조림,운정이네 한상차림 / 갈치한상차림 / 전복돌솥밥 / 통문어갈치조림 등,,,가능,가능,064-738-3883,"화장실:가능 (남녀 구분)
부대시설:단체석  주차장  무선 인터넷  화장실 
",20120631181.0
2778874,춘미향,63528,,,제주특별자치도 서귀포시 산방로 378 ,33.2314342058,126.2965127692,서귀포에 있는 춘미향은 도민들에게 인정받은 맛집으로 알려져 있다. 제주도를 방문하는 여행객들에게 소문이 나 춘미향을 한 번도 안 와본 사람은 있어도 한 번만 오는 사람이 없다 할 정도로 맛과 가격 면에서 칭찬하는 후기들을 많이 볼 수 있다. 온 가족이 함께 운영하는 곳으로 어머니는 밑반찬을  아버지는 낚시를  형제는 맛깔난 요리들을 내온다. 산지에서 얻은 신선한 재료와 제철 식재료를 이용하여 맛과 건강을 챙길 수 있는 곳이다. 이곳의 대표 메뉴는 돈목살 100g  보말 미역국  옥돔  딱새우  밑반찬이 나오는 춘미향 정식이다. 그 외 단품으로 생선구이  찜  조림  근고기  두루치기 등 다양한 메뉴가 있어 선택의 폭이 넓다. 주차 공간이 따로 마련되어 있지 않고 가게 앞 몇 자리뿐이라 사람이 많을 때는 주차가 어려울 수 있다.,064-794-5558,,,가능<br>요금 (무료),0,,"11:30~21:00 (브레이크타임 14:00~17:30, 라스트오더 20:00)",매주 수요일,춘미향 정식,갈치조림 / 흑돼지 두루치기 / 흑돼지목살 / 전복 성게 미역국 등,,,없음,,,"화장실:있음 
",19950631220.0
2778916,송당 제주살롱,63355,,,제주특별자치도 제주시 구좌읍 송당2길 7-1 ,33.4710432318,126.782592969,제주에서도 아담하고 조용한 마을인 송당에 자리한 북카페다. 간단한 음료와 함께 책을 읽을 수 있는 이곳은 북스테이를 할 수 있는 ‘생각의 오름’도 함께 운영한다. 북스테이는 여성 1인 전용으로 운영되는데  북스테이를 할 경우 서가의 책들을 대여해 읽을 수 있다. 북카페 내부에도 혼자 여행하는 이들이 편안하게 책을 읽을 수 있는 공간들을 배려한 느낌이다. 인문서점을 표방하는 제주살롱은 인문예술에 대한 주인장의 관심이 고스란히 묻어난다. 진열된 일부 책에는 주인장의 간략한 독서 한 줄 평이 적혀 있어서 공감대를 느끼며 책을 고르는 재미도 쏠쏠하다. 서점에서는 다양한 프로그램도 운영된다. 책을 좋아하는 사람들과 함께 독서 모임을 하거나 작가를 초청해 인문학 강연을 듣기도 한다.,070-8860-7504,,,,0,,,"매주 화요일, 수요일",,,,,없음,,,,
2779435,월정리갈비밥,63358,,,제주특별자치도 제주시 구좌읍 월정7길 46 ,33.5548925198,126.7968120307,월정리 갈비밥은 월정리 해변 근처에 있는 맛집이다. 맛도 맛이지만  시선을 사로잡는 비주얼로 SNS 채널에서 유명해졌다. 주메뉴는 흑돼지 갈비밥과 매운 흑돼지 갈비밥이다. 갈비밥을 주문하면 미니 냉면이 함께 제공되는데  물냉면과 비빔냉면 중 선택이 가능하다. 삶은 계란과 딱새우  방울토마토가 함께 나오는데  수북이 쌓인 갈비를 먹기 좋게 잘라 밥에 올려 먹으면 된다. 또 다른 인기 메뉴는 유리컵이 넘치게 쌓아 올린 에이드인 레몬 타워와 제주타워다. 제주타워는 한라봉 에이드인데  비주얼이 독특해서 관광객들이 많이 찾는 메뉴다.,064-782-0430,,,가능<br>요금 (무료),0,,11:00 ~ 19:30<br>(브레이크타임 14:30 ~ 17:00 / 점심 라스트오더 14:10 / 저녁 라스트오더 19:10),연중무휴,"흑돼지 직화구이 (A세트, B세트)",제주 타워 / 레몬 타워 / 제주를 담은 한상차림,,,가능,가능,,"부대시설:무선인터넷  주차장  화장실
화장실:가능 (남녀 구분)
",20160627640.0
2781324,한라전복,63506,,,제주특별자치도 서귀포시 대정읍 대한로 33 ,33.2305307245,126.2451728014,서귀포시 대정읍에 있는 전복 전문요리점이다. 생산자가 직접 판매하는 전복직매장으로 저렴한 가격에 다양한 전복 요리를 만날 수 있어 관광객들은 물론 현지인들이 즐겨 찾는다. 가장 인기 있는 메뉴는 고소한 전복을 가득 올린 전복 돌솥밥이다. 마가린과 간장 소스를 함께 비벼 먹으면 고소한 버터 향과 야들야들한 전복의 식감이 일품이다. 밥을 덜어낸 돌솥에는 뜨거운 물을 부으면 구수한 숭늉이 되어 식사 후 입가심하기 좋다. 푸짐한 해산물이 들어간 전복뚝배기와 전복물회  전복죽 등 여러 메뉴가 있으니 입맛대로 즐기면 된다.,064-792-1313,,,가능(무료),0,,08:50 ~ 17:00,매주 목요일,전복뚝배기,"전복죽, 전복돌솥밥, 전복물회 등",,,없음,가능(메뉴별 상이),불가,"화장실:있음

",20169004600.0
2781325,홍성방,63506,,,제주특별자치도 서귀포시 대정읍 하모항구로 76 ,33.2201653043,126.2517224623,서귀포시 대정읍 모슬포항 입구에 자리하고 있는 홍성방은 해산물이 가득 들어간 짬뽕으로 유명한 맛집이다. 모슬포항 근처에 있어 바다 내음이 물씬 느껴지는 이곳은  마라도를 다녀오는 관광객들과 현지인들이 자주 찾는다. 홍성방에서 맛볼 수 있는 독특한 메뉴는 탕수육이다. 탑처럼 쌓아 올린 탕수육 고기 위에 새콤달콤한 소스를 뿌린 양파 채가 올려져 있다. 꽃게 한 마리가 통째로 들어간 해물 짬뽕도 이 집의 별미다. 빨간 해물 짬뽕은 보통 맛과 매운맛으로 선택할 수 있으며  하얀 해물 짬뽕은 깔끔한 국물이 일품이다.,064-794-9555,,,가능 <br>요금 (무료),0,,09:00~21:00 (라스트오더 20:00),연중무휴,빨간해물짬뽕,탕수육 / 고기짬뽕 / 사천해물짜장면 / 고기짬뽕밥 / 잡탕밥 등,,,가능,가능,가능,"부대시설:단체석  주차장  화장실

화장실:있음

",20090631302.0
2781427,만지식당,63045,,,제주특별자치도 제주시 애월읍 고내로 13-1 ,33.4633231245,126.3390594509,제주 올레길 16코스의 길목에 위치한 일식당이다. 테이블이 4개뿐인 작은 식당이라 늘 기다림을 감수해야 한다. 예약은 따로 받지 않고 식당 앞 키오스크에서 미리 음식을 주문하고 대기 번호를 받는 시스템이다. 메뉴는 바비큐 야키소바와 돈카츠 정식  왕새우 튀김 우동  텐자루소바 정도로 단출하다. 하지만 메뉴 하나하나 깊은 내공과 정성이 느껴질 만큼 완성도가 높아서 제주 여행을 할 때마다 찾는다는 단골손님이 많다. 특히 돈카츠 정식이 인기 메뉴인데  제주산 흑돼지 또는 백돼지 등심을 숙성해서 만들어 씹을수록 고소한 풍미가 입맛을 돋운다. 마지막 한 조각까지 바삭한 식감도 매력적이다. 우동도 탱글탱글하면서도 부드러운 면발이 만족스럽다.,0507-1415-1812,,,가능,0,,- 수요일 11:00~15:00 (라스트오더 14:00)<br>- 금~화요일 11:00~20:00 (브레이크타임 15:00~17:00 / 라스트오더 19:00),매주 목요일,돈카츠정식,바비큐 야키소바 / 왕새우튀김우동 / 텐자루소바 외,,,없음,,,,20170628546.0
2781493,키친아루요,63067,,,제주특별자치도 제주시 애월읍 유수암평화5길 15-8 ,33.4237841031,126.4052934695,제주 애월읍에 자리한 키친아루요는 좌석이 많지 않은 작고 아기자기한 분위기의 식당이다. 낡은 나무 간판과 곳곳에 배치된 이국적인 소품들 덕분에 마치 일본의 어느 소도시로 여행을 온 것처럼 기분 좋은 설렘을 선물한다. 일본 가정식 맛집으로 소문이 자자해 점심시간에는 약간의 기다림을 감수해야 한다. 이곳의 인기 메뉴는 깊고 진한 육수와 쫄깃한 면발이 인상적인 나가사끼 짬뽕  신선하고 담백한 참치회를 가득 올린 참치회덮밥  바삭한 돈가스를 밥과 함께 즐기는 돈가스덮밥  갓 튀겨낸 고소한 크로켓 등이다. 일본식 사케에 어울리는 야끼 교자나 타코와사비  시샤모구이 같은 안주류도 다양하게 낸다.,064-799-4255,,,가능,0,,11:30~19:30 (브레이크타임 14:30~17:30,매주 일요일,나가사끼 짬뽕,참치회덮밥 / 연어회덮밥 / 돈가스덮밥 / 크로켓 / 타코와사비 외,,,없음,,,,20110627087.0
2782843,슬로보트,63053,,,제주특별자치도 제주시 애월읍 하귀2길 46-16 ,33.4901296811,126.414385628,애월읍에 위치한 슬로 보트는 감귤창고의 형상을 한 아틀리에로 제주의 북쪽 바다 경관과 어울리도록 건축한 멋스러운 카페이다. 천장고가 높은 복층 구조로 되어있는 슬로 보트의 내부는 우드 특유의 따뜻함과 유니크한 인테리어로 꾸며놓아 전체적으로 세련된 분위기다. 카페 입구에 들어서면 제주를 주제로 찍은 사진들과 고양이 사진도 볼 수 있다. 제주에서 전시와 책  커피를 한곳에서 즐기며 한적하고 조용하게 시간을 보낼 수 있다.,010-8769-1455,,,가능,0,,10:00 ~ 19:00,연중무휴,핸드드립커피,유기농 티 / 까눌레 / 뱅쇼 등,,,가능,가능,,"부대시설:주차장  화장실
화장실:가능
",20200620327.0
2782858,카페모알보알 제주점,63348,,,제주특별자치도 제주시 구좌읍 구좌해안로 141 ,33.5595936669,126.7279706776,필리핀어로 ‘거북이 알’이라는 말로 세부섬의 한 지역명이기도 한 모알보알은 들어가는 순간 필리핀이나 발리에 온 듯한 착각을 불러일으킨다. 이국적으로 꾸며놓은 이곳은 에스닉한 소품들과 라탄 소재의 가구들로 가득 채워져 이곳을 방문하는 고객들에게 또 다른 볼거리를 제공한다. 카페 밖으로 나가면 빈백과 테이블이 있어 자유롭게 바다 뷰를 보며 커피와 디저트를 맛볼 수 있어 여행객들에게 인기가 많다. 카페 곳곳에 피아노  욕조  침대 등 소품이 많아 다양한 포토존을 즐길 수 있다. 반려견 동반도 가능하다.,010-5039-3506,,,가능,0,,10:30~18:00 (라스트오더 17:30),연중무휴,아메리카노,카페라떼 / 제주말차라떼 / 한라봉에이드 / 헤이즐넛 초코릿 머핀 / 당근 케이크 등,,,가능,가능,,"화장실:가능
부대시설:주차장  화장실  무선인터넷
",20180620067.0
2783304,갈치왕,63534,,,제주특별자치도 서귀포시 일주서로 1146 (상예동),33.2646847924,126.3907760719,제주 갈치왕은 당일 서귀포항에서 경매한 신선한 갈치를 공수해 저렴한 가격으로 제공하는 갈치 요리 전문점이다. 통갈치 해물찜  통갈치 구이  가시 없는 갈치조림으로 메뉴의 선택 폭이 넓지는 않지만  메뉴 주문 시 기본으로 제공되는 계절 음식  간장게장  갈치회  전복 버터구이  고등어구이와 밥이 나와 푸짐하게 즐길 수 있다. 통갈치 해물찜은 돌문어  뿔소라  키조개 등이 더 나온다. 가시 없는 갈치조림은 갈치왕 대표 메뉴로 순한 맛  매운맛 선택이 가능하고 2인  3인  4인 구성으로 식사 주문 후 추가로 갈치구이  조림 새우  전복을 추가할 수 있다.,064-739-9333,,,가능,0,,10:00~21:30 (브레이크 타임 15:00~17:00 / 라스트오더 20:20),연중무휴,가시없는 갈치조림 세트,통갈치 구이 세트 / 통갈치 해물찜 등,,,가능,가능,없음,"부대시설:단체석  주차장  화장실

화장실:있음

",20180624386.0
2783430,마루나키친,63003,,,제주특별자치도 제주시 한경면 금등4길 11 ,33.3619682017,126.1958075111,제주 구옥의 멋과 세련된 인테리어가 인상적인 한림 맛집 마루나키친은 대표메뉴인 해물모듬장을 1일 30인분 한정 판매하는 것으로도 유명하다. 메뉴는 다양하지 않지만  제주 딱새우를 할머니께 전수받은 간장 비법으로 만드는 '해물모듬장'과 제주 근해에서 잡은 싱싱한 제주 황게를 치즈향 가득한 크림소스로 요리한 '제주황게파스타'  제주산 돼지고기를 이용해 만든 '마루나돈카츠' 등 메뉴 삼총사만으로도 고객의 만족도가 매우 높다. 제주에서 즐길 수 있는 음식을 가장 제주답게 선보인다는 주인의 마음과 정성이 정갈한 음식과 공간에 그대로 묻어난다.,010-4910-0488 / 0507-1372-0488,,,가능 (무료),0,,10:00 ~ 20:30 (브레이크타임 15:00 ~ 17:00)<br>20:00 라스트오더,매주 목요일,황게크림파스타,소고기 우동 / 마루나돈카츠 / 해물 모듬장 등,,,가능,가능,전화문의,"화장실:가능
부대시설:주차장  화장실
",20190622224.0
2785883,아날로그사운즈,63363,,,제주특별자치도 제주시 구좌읍 하도9길 72 ,33.5116682578,126.8903215808,제주 동쪽의 조용한 시골 마을 하도리에 있는 카페다. 오리지널 빈티지 스피커와 다양한 목조 가구들 덕분에 편안하면서도 여유로운 분위기를 즐길 수 있다. 구좌 당근을 사용한 당근주스와 당근우유  당근사과주스 등 신선한 주스가 대표 메뉴다. 당근을 이용한 디저트도 인기다. 당근쿠키와 당근티라미수는 이곳만의 독특한 맛과 식감으로 손님들의 입맛을 사로잡는다. 한라산카푸치노와 우도땅콩아포가토 등 제주의 특징을 내세운 개성 넘치는 메뉴들도 만날 수 있다.,0507-1346-8225,,,가능<br>요금 (무료),0,,12:00~18:00,매주 수요일,당근당근주스,한라산카푸치노 / 아메리카노 / 제주 감귤 밀크티 / 당근티라미수 외,,,없음,,,,20160627097.0
